timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1747569238156,3196759449,-0.072726645,-0.1880781,0.16280365
1747569238173,3196776116,-0.041455396,-0.38198164,0.0043640137
1747569238189,3196792783,-0.15348187,0.3504425,-0.28295612
1747569238206,3196809450,-0.029038133,0.56920993,-0.12825489
1747569238223,3196826117,-0.058546312,0.22421557,0.14803028
1747569238239,3196842784,-0.17019819,0.02047714,0.4414816
1747569238256,3196859451,-0.31598964,-0.22483683,0.72795963
1747569238273,3196876118,-0.3441916,-0.2589134,0.8602781
1747569238289,3196892785,-0.39630747,-0.2744415,0.91992474
1747569238306,3196909452,-0.43266252,-0.09030683,1.0446587
1747569238323,3196926119,-0.5016844,0.096065424,1.2412624
1747569238339,3196942786,-0.47172007,0.17351545,1.499835
1747569238356,3196959453,-0.44285873,-0.1325273,1.6807947
1747569238373,3196976120,-0.60914344,-0.3587299,1.7167368
1747569238389,3196992787,-1.0465858,-0.5614327,1.7762098
1747569238406,3197009454,-1.4004776,-0.7705724,1.8268929
1747569238423,3197026121,-1.3461885,-0.63785267,1.6979389
1747569238439,3197042788,-1.2070993,-0.2505358,1.4624262
1747569238456,3197059455,-1.1386027,0.2397173,1.6116695
1747569238473,3197076122,-1.3144435,-0.07947361,1.6332245
1747569238489,3197092789,-1.3752089,-1.2224838,1.3807373
1747569238506,3197109456,-0.98318833,-2.1199787,0.9170761
1747569238523,3197126123,-0.46487454,-2.2629066,0.31734276
1747569238539,3197142790,-0.3883162,-1.4440479,0.32835484
1747569238556,3197159457,-0.7295867,-0.6289204,0.4847927
1747569238573,3197176124,-1.0529821,-0.71287423,0.3759756
1747569238589,3197192791,-0.8340583,-0.7933213,0.40955448
1747569238606,3197209458,-0.45804533,-0.29366502,0.051721573
1747569238623,3197226125,-0.79845,-0.48114523,-1.0521479
1747569238639,3197242792,-1.389684,-1.3566327,-2.407498
1747569238656,3197259459,-1.2876836,-1.8880789,-2.7390342
1747569238673,3197276126,0.33896744,-0.51348436,-1.1814938
1747569238689,3197292793,1.4903483,1.08911,-0.31669617
1747569238706,3197309460,1.7797965,1.4165276,-0.5435896
1747569238723,3197326127,1.3644614,0.6884049,-1.289217
1747569238739,3197342794,1.1943954,0.43838042,-1.9635715
1747569238756,3197359461,1.5664148,0.98942256,-2.3002324
1747569238773,3197376128,2.628014,1.5245712,-2.0451612
1747569238789,3197392795,3.1417427,1.6989222,-1.6968794
1747569238806,3197409462,3.2296882,1.2722925,-0.53459835
1747569238823,3197426129,3.131029,0.96824783,-0.62968063
1747569238839,3197442796,3.2302744,0.65523916,-1.8030729
1747569238856,3197459463,3.251236,0.79890484,-2.3281283
1747569238873,3197476130,3.2116528,1.3783168,-2.2153258
1747569238889,3197492797,3.5499122,1.5723622,-2.0045505
1747569238906,3197509464,3.4845486,1.5506003,-1.5305948
1747569238923,3197526131,3.0629072,1.5802178,-1.0301762
1747569238939,3197542798,2.8574023,1.3164891,-1.3516798
1747569238956,3197559465,2.4631565,0.9469345,-1.6242399
1747569238973,3197576132,1.5695381,1.2385796,-1.7706585
1747569238989,3197592799,1.1147314,1.8153914,-1.14505
1747569239006,3197609466,1.4019865,1.5364069,-0.790226
1747569239023,3197626133,0.60422975,1.8253465,-1.862391
1747569239039,3197642800,0.20877977,2.0950325,-0.75960255
1747569239056,3197659467,0.93842673,2.6667354,0.050149918
1747569239073,3197676134,1.3152834,2.9274583,0.088401794
1747569239089,3197692801,1.0042287,2.6072676,0.518404
1747569239106,3197709468,0.8773277,2.17203,0.7909908
1747569239123,3197726135,0.262866,1.4986678,0.97595406
1747569239139,3197742802,0.34331232,1.6028011,1.2416563
1747569239156,3197759469,0.9989002,2.6861851,-1.5900335
1747569239173,3197776136,1.5471598,2.0964842,-1.6539383
1747569239189,3197792803,1.1468238,1.7784501,0.08925724
1747569239206,3197809470,1.1085044,1.4530864,1.9780674
1747569239223,3197826137,1.4663581,1.0939072,2.223874
1747569239239,3197842804,0.20267975,-0.2854797,-0.13923931
1747569239256,3197859471,0.32965255,0.48782888,-1.3090363
1747569239273,3197876138,0.3053502,1.2202464,-1.6398745
1747569239289,3197892805,0.9661761,1.7376881,0.64327335
1747569239306,3197909472,0.16994785,1.3122923,0.95410824
1747569239323,3197926139,-0.40628687,0.82220805,0.27355766
1747569239339,3197942806,0.28253603,1.1758283,-1.0334978
1747569239356,3197959473,0.67356783,1.0268044,-2.0785136
1747569239373,3197976140,0.9085141,0.7750499,-1.266983
1747569239389,3197992807,0.97485846,0.76553905,-1.2263298
1747569239406,3198009474,1.2659917,0.37054694,0.019238472
1747569239423,3198026141,1.1169482,1.6717548,2.5193367
1747569239439,3198042808,0.58870745,3.3779085,0.33038712
1747569239456,3198059475,-1.1930289,-0.03401398,-2.230845
1747569239473,3198076142,0.63762695,-0.8352435,-2.338283
1747569239489,3198092809,-0.48666248,-1.0303344,-2.723302
1747569239506,3198109476,-0.47540882,0.0015856009,-0.8107281
1747569239523,3198126143,0.17889015,1.6673995,4.5592585
1747569239539,3198142810,2.4416568,2.3751488,7.630234
1747569239556,3198159477,3.1150656,-1.4559062,5.218116
1747569239573,3198176144,1.7004904,-2.9445863,-1.1081762
1747569239589,3198192811,1.0066761,-4.146795,-3.9627843
1747569239606,3198209478,3.4523618,-1.8638629,4.888893
1747569239623,3198226145,1.6854318,-0.06051971,4.7416306
1747569239639,3198242812,1.0470172,1.206408,4.489749
1747569239656,3198259479,-0.62116164,1.3266969,-0.6949463
1747569239673,3198276146,-0.37033638,1.7131634,0.27372837
1747569239689,3198292813,-1.7456868,1.3624814,-1.100874
1747569239706,3198309480,-2.5686579,-1.3136278,-8.922187
1747569239723,3198326147,-2.3219817,-2.495644,-4.25006
1747569239739,3198342814,-0.25537428,2.5329552,0.6670017
1747569239756,3198359481,-0.8614687,1.3247511,-4.279107
1747569239773,3198376148,-0.41773856,-0.9215724,-4.9387813
1747569239789,3198392815,-0.09974087,-2.994379,-6.3397827
1747569239806,3198409482,-0.41375098,-3.4725902,-4.8032207
1747569239823,3198426149,0.061588325,-1.7857102,-1.2690659
1747569239839,3198442816,0.4817015,-0.2566103,0.048119545
1747569239856,3198459483,-0.6058179,1.234312,-0.7247505
1747569239873,3198476150,-0.4633353,2.7297788,1.1976337
1747569239889,3198492817,1.6500574,2.36357,4.3629694
1747569239906,3198509484,3.1471684,0.9129561,3.6152782
1747569239923,3198526151,2.784231,2.077342,2.03574
1747569239939,3198542818,4.515737,4.1164837,7.832842
