timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1750255185618,0.34042555,7.6524673,5.7004447
1750255185648,0.4476409,7.65546,5.782371
1750255185658,0.49051207,7.6993785,5.7454853
1750255185689,0.64725745,7.926304,5.3906946
1750255185719,0.60206693,7.91568,5.488408
1750255185749,0.3497779,8.060604,5.5488615
1750255185778,0.3883844,8.162657,5.3709426
1750255185799,0.42960957,8.326211,5.6219597
1750255185829,0.42564416,8.593313,6.2637553
1750255185849,0.3262848,8.647557,6.417658
1750255185869,0.17724575,8.5630865,6.6348567
1750255185899,-0.03763386,8.733001,7.415591
1750255185919,-0.28520927,9.09273,7.740005
1750255185950,-0.8837597,9.209521,7.0866127
1750255185969,-0.7803601,8.808493,6.404265
1750255185999,-0.14110826,7.832032,7.5216093
1750255186030,-0.40035543,7.05055,9.238102
1750255186040,-0.5992986,6.973786,9.138892
1750255186070,-1.0693852,6.9185696,7.751901
1750255186090,-1.0485855,6.8973956,7.011345
1750255186110,-1.0238953,6.504822,6.663737
1750255186130,-1.0093056,5.98124,6.7904797
1750255186159,-0.47337857,5.7083755,6.8683662
1750255186190,-0.0612766,5.8771667,6.1724763
1750255186200,-0.047734395,5.9089646,5.860033
1750255186230,-0.16332945,5.9270706,4.9123034
1750255186261,-0.21719898,6.0279264,4.4401965
1750255186270,-0.26403555,6.153996,4.3563247
1750255186300,-0.006359598,6.6314898,4.286519
1750255186330,-0.018180968,7.243358,4.4559836
1750255186340,-0.025139118,7.402273,4.7665563
1750255186371,0.10616788,7.650148,6.0209684
1750255186400,0.45736733,8.253936,6.488511
1750255186431,0.6740426,8.930971,6.3882537
1750255186461,0.4340239,9.158645,6.9784245
1750255186490,0.18113633,8.8468,8.374693
1750255186501,0.38172552,9.00564,8.741006
1750255186531,1.2651111,9.475352,8.0406275
1750255186551,1.708188,9.519271,6.819958
1750255186571,2.0641012,8.932242,6.3498716
1750255186581,2.0578911,8.421979,6.7642183
1750255186611,1.597606,6.7604027,8.329353
1750255186631,1.1114333,6.128408,8.377386
1750255186661,0.7862708,5.7789297,7.1142206
1750255186702,0.8561516,5.762619,5.8718543
1750255186731,0.65197104,5.94383,5.1009216
1750255186752,0.46657005,5.9953055,4.788927
1750255186782,0.016385319,6.0473046,4.530428
1750255186812,-0.5977274,6.0881557,4.132392
1750255186841,-1.1504887,6.4225955,4.142493
1750255186862,-1.1026047,6.8538513,4.3907413
1750255186882,-0.65399116,7.2595935,4.9738793
1750255186922,0.28109425,8.449512,6.3550344
1750255186952,0.42601827,8.880095,6.96376
1750255186972,0.055964466,9.089288,7.1485624
1750255186992,-0.21682489,9.344943,6.903606
1750255187012,-0.21113867,9.591472,6.692766
1750255187022,-0.113500126,9.638831,6.651766
1750255187052,-0.03755904,9.6636715,7.276952
1750255187073,-0.34281975,10.167426,7.621193
1750255187082,-0.6773346,10.416872,7.4492593
1750255187113,-0.43589434,10.149021,5.893178
1750255187143,0.60775316,8.59683,6.879664
1750255187172,-0.33234513,7.0576577,8.757466
1750255187193,-1.0791864,6.8054433,7.5383687
1750255187213,-1.1071687,7.009624,5.8124485
1750255187243,-0.7325509,7.0322194,4.059668
1750255187273,-0.787842,6.327426,3.757999
1750255187293,-0.49597386,5.742792,3.9861963
1750255187323,0.47809216,5.343185,4.959813
1750255187363,0.81283146,5.493496,5.224522
1750255187393,0.44823945,5.8895864,4.7785273
1750255187413,0.1929577,6.3384247,4.4373536
1750255187433,0.24495676,6.9261265,4.4200706
1750255187454,0.37701195,7.598074,4.5929766
1750255187483,0.5395184,9.008259,5.405883
1750255187504,0.68010294,9.575011,6.098331
1750255187524,0.8806173,9.705495,6.6576014
1750255187554,0.6649147,9.470863,7.4892874
1750255187584,0.1814356,9.849596,8.677036
1750255187614,0.8925883,10.501642,8.09734
1750255187634,1.6891093,10.3021,6.7971387
1750255187654,2.5103953,9.695021,6.4633718
1750255187684,2.0128503,7.582736,7.954286
1750255187714,0.23261166,6.483423,7.49849
1750255187735,0.18592472,6.409203,6.130054
1750255187754,0.7220763,6.3838396,5.4720974
1750255187794,1.5601217,5.5762453,6.3248825
1750255187824,0.86842185,5.766734,5.257068
1750255187854,0.33069912,6.0844893,4.029666
1750255187875,-0.18562545,6.228965,3.440393
1750255187905,-0.8336311,6.4249153,3.1807718
1750255187934,-0.93800336,6.7654157,3.870302
1750255187955,-0.6156091,7.114969,4.4785037
1750255187975,-0.20388123,7.7332716,5.04376
1750255188005,0.39399582,8.6983595,5.8145432
1750255188035,0.6913257,9.215656,6.595053
1750255188065,0.0891092,9.751209,6.440702
1750255188085,-0.2662801,10.065074,5.8738747
1750255188105,-0.17657238,10.387544,5.5407815
1750255188135,0.13744214,10.67395,6.173449
1750255188165,-0.50824416,11.381511,7.0708256
1750255188196,-0.30638298,11.127426,5.991789
1750255188215,1.1662755,9.880197,7.053992
1750255188246,1.1804162,7.2850323,9.752931
1750255188266,-0.29029694,6.6026845,8.830863
1750255188286,-1.2690766,6.784195,6.4814034
1750255188306,-1.6808792,7.0655885,4.394333
1750255188336,-1.314267,7.1605334,3.0273933
1750255188366,-0.5315128,5.879561,4.727052
1750255188386,-0.27914897,5.180753,6.1304283
1750255188416,0.06344634,4.782044,6.7340665
1750255188436,0.1320552,5.156886,5.8690114
1750255188456,0.086490534,5.390321,4.695778
1750255188477,0.07190087,5.6469493,3.8247373
1750255188506,-0.04182371,6.3837647,2.9673886
1750255188537,0.34109893,7.616629,3.0139258
1750255188547,0.59503394,8.0498295,3.3214312
1750255188577,1.1993455,9.158794,4.9349732
1750255188607,1.1941829,9.644742,6.2642045
1750255188627,1.2588264,9.786599,6.84824
1750255188646,1.211092,9.734525,7.512556
1750255188677,0.51684827,9.978958,8.523807
1750255188707,1.0231471,10.5463085,7.724443
1750255188727,1.8202666,10.41807,6.8633533
1750255188757,2.8194718,9.049035,7.967604
1750255188777,2.6675148,7.6505218,9.231967
1750255188807,1.047987,6.1703815,8.787843
1750255188817,0.56323594,5.892205,7.971195
1750255188847,-0.07579145,6.0259066,5.418677
1750255188858,0.090455934,6.0468554,4.930634
1750255188888,0.46065938,5.802797,4.534468
1750255188907,0.22991818,5.79337,4.576741
1750255188928,0.047210664,5.8135705,4.345476
1750255188948,-0.0891092,6.0595,3.9430258
