timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1750684114843,0.43552026,3.6748753,9.090934
1750684114862,0.46776715,3.6814592,9.077616
1750684114883,0.49694648,3.696049,9.049035
1750684114912,0.45834,3.7029321,9.053898
1750684114932,0.45175594,3.694777,8.970999
1750684114952,0.4165911,3.7229087,8.738986
1750684114973,0.413748,3.755455,8.698808
1750684114993,0.41644147,3.6920087,8.912341
1750684115013,0.41202715,3.6300588,9.209372
1750684115033,0.45340195,3.599757,9.296909
1750684115053,0.47105917,3.617938,9.178696
1750684115073,0.5128081,3.7270238,9.093701
1750684115093,0.62009823,3.788899,8.976161
1750684115113,0.5030068,3.745205,8.841113
1750684115133,0.39377135,3.6144216,8.862437
1750684115153,0.34551322,3.517157,9.092954
1750684115174,0.38868368,3.4893994,9.446472
1750684115193,0.37948096,3.5418472,9.3626
1750684115213,0.32351652,3.634099,8.988132
1750684115233,0.27787703,3.6816838,8.753501
1750684115253,0.34229603,3.6491375,8.835727
1750684115274,0.36698622,3.6353707,8.967333
1750684115294,0.42908585,3.6677673,8.948254
1750684115314,0.46926352,3.6626797,8.9588785
1750684115334,0.49387893,3.5723734,9.088913
1750684115354,0.5018097,3.5434184,9.170465
1750684115374,0.5282956,3.5088522,9.183859
1750684115394,0.46851534,3.5425208,9.112855
1750684115414,0.3267337,3.4774284,9.105449
1750684115434,0.3357868,3.470994,9.192761
1750684115454,0.4627543,3.47885,9.22441
1750684115474,0.56398416,3.5607765,9.130887
1750684115504,0.4830302,3.4555063,9.227852
1750684115524,0.42250177,3.4397197,9.115773
1750684115545,0.36272156,3.4712932,8.963068
1750684115564,0.49088618,3.605518,8.799963
1750684115585,0.7861212,3.7125838,8.72058
1750684115604,0.7636755,3.7398179,8.739734
1750684115625,0.4388871,3.7740102,8.989703
1750684115645,0.49350482,3.954922,8.934487
1750684115665,0.48482585,4.2994623,8.288726
1750684115685,0.29231706,4.547113,7.7437463
1750684115705,0.27667993,4.656872,7.630545
1750684115725,0.71234983,5.011962,7.866075
1750684115745,1.0364649,5.3836617,8.663119
1750684115765,1.3240683,5.4565353,9.208773
1750684115785,1.0489596,5.3936877,9.372776
1750684115805,0.6486042,5.703961,9.702802
1750684115825,0.8913912,5.8473887,10.14513
1750684115845,1.0206033,5.8527756,9.522039
1750684115865,0.19348143,6.0758104,8.086566
1750684115885,-1.1343279,5.7664347,5.5633016
1750684115906,-1.5483003,6.217218,4.9216557
1750684115955,-0.47173256,5.952584,7.429582
1750684115976,-0.42280105,6.009446,7.3181767
1750684115996,-0.40559274,6.0217915,7.4472394
1750684116015,-0.49874213,5.9919386,7.363442
1750684116035,-0.6335656,6.3053546,6.983288
1750684116055,-0.58904845,6.326678,7.2568254
1750684116076,0.13040918,5.9543796,7.4037695
1750684116096,0.12449849,6.634782,7.7129207
1750684116106,0.06419453,6.8536267,7.9212165
1750684116156,0.85420626,6.7637696,7.622764
1750684116176,0.2534861,6.996456,8.211962
1750684116196,0.44262803,7.0842185,8.594436
1750684116216,1.0417022,7.2525606,8.275783
1750684116236,0.64478844,7.3997293,8.427066
1750684116256,-0.46028528,7.2774754,9.572617
1750684116277,-0.21136312,6.507141,10.401684
1750684116297,0.648679,5.765462,10.196382
1750684116307,1.1694179,5.1183543,9.784878
1750684116357,-1.8960581,4.524218,8.91511
1750684116377,-1.1113585,4.678644,8.738836
1750684116396,-0.6095488,4.750246,8.571242
1750684116417,-1.1997195,4.858883,8.137966
