timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1747826976374,55250868,-0.2679231,-3.555277,3.7078066
1747826976391,55267535,-0.11762875,-1.6257458,0.44229984
1747826976407,55284202,0.34981704,0.30606517,-0.8187227
1747826976424,55300869,-0.2709151,0.59720707,1.9232092
1747826976441,55317536,-0.20934783,1.349325,3.5647984
1747826976457,55334203,-0.04067623,2.1331058,4.059372
1747826976474,55350870,0.22202604,2.474023,3.6572561
1747826976491,55367537,0.4486714,2.133116,2.0198069
1747826976507,55384204,0.3880946,0.87409526,1.1244287
1747826976524,55400871,0.12454315,0.26950666,0.63887596
1747826976541,55417538,-0.16300929,0.2986018,0.589262
1747826976557,55434205,-0.42060003,0.14631101,0.66359425
1747826976574,55450872,-0.5564124,-0.1592465,0.11676693
1747826976591,55467539,-0.6715452,-0.5783741,-0.46357918
1747826976607,55484206,-0.7754181,-0.881178,-0.5795021
1747826976624,55500873,-0.7557159,-0.82748944,-0.45891857
1747826976641,55517540,-0.6966804,-0.6672426,-0.27030945
1747826976657,55534207,-0.55490077,-0.66910255,-0.28820133
1747826976674,55550874,-0.4118592,-0.6541577,-0.844306
1747826976691,55567541,-0.23960455,-0.6576035,-1.4248657
1747826976707,55584208,-0.18937421,-0.48821935,-2.376113
1747826976724,55600875,-0.028949454,-0.62581,-2.8352752
1747826976741,55617542,0.43078753,-0.56857616,-1.6695299
1747826976757,55634209,0.67121077,0.17158665,-1.3190489
1747826976774,55650876,0.7298093,0.56740147,-1.1312094
1747826976791,55667543,0.6719775,0.6249665,-1.2731657
1747826976807,55684210,0.45596313,0.41996732,-1.4898605
1747826976824,55700877,0.20258813,0.08994586,-2.1263528
1747826976841,55717544,-0.09083779,-0.14172745,-2.8407378
1747826976857,55734211,-0.20193675,-0.2627214,-3.0222664
1747826976874,55750878,-0.12782075,-0.29289025,-2.9242063
1747826976891,55767545,-0.16027886,-0.20892304,-3.0459356
1747826976907,55784212,-0.21168499,-0.15648355,-3.1406713
1747826976924,55800879,-0.27378264,-0.1255213,-3.372469
1747826976941,55817546,-0.3410805,-0.34966433,-3.1038632
1747826976957,55834213,-0.49201873,-0.38351315,-3.046115
1747826976974,55850880,-0.7685785,-0.43260017,-3.5019116
1747826976991,55867547,-0.979624,-0.55068487,-3.341301
1747826977007,55884214,-0.81815565,0.09610364,-3.3947787
1747826977024,55900881,-0.5143953,0.7406267,-3.4392734
1747826977041,55917548,-0.3124159,1.0481149,-3.361618
1747826977057,55934215,-0.17458507,1.0607501,-3.0657802
1747826977074,55950882,-0.021600291,1.1061734,-3.009756
1747826977091,55967549,0.098735504,1.0545651,-3.0214257
1747826977107,55984216,0.14752106,0.6646929,-3.0021963
1747826977124,56000883,0.22656927,0.17759132,-2.3737464
1747826977141,56017550,0.19644694,0.1919194,-1.6846724
1747826977157,56034217,-0.24489655,1.1501497,-0.90300083
1747826977174,56050884,-0.8485239,1.883575,1.4937439
1747826977191,56067551,-1.3898238,2.5410128,4.5012503
1747826977207,56084218,-2.19759,3.3595583,5.3681593
1747826977224,56100885,-2.4833508,4.2104993,4.554858
1747826977241,56117552,-2.496258,4.94725,3.2155619
1747826977257,56134219,-2.618918,3.96146,0.08718014
1747826977274,56150886,-2.3906407,2.6145997,-2.069254
1747826977291,56167553,-2.3992395,1.4459914,-3.8729734
1747826977307,56184220,-2.1344545,0.7642356,-3.5622811
1747826977324,56200887,-1.5794076,1.0253091,-1.9894867
