timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1747567652356,0.015113398,4.468628,9.178472
1747567652386,0.15644611,4.5732245,8.878822
1747567652406,0.24121583,4.4178257,8.764125
1747567652426,0.09419687,4.2519526,9.710957
1747567652446,0.39339727,4.142418,10.395923
1747567652466,0.42152914,4.119299,10.086323
1747567652486,0.24765024,4.189853,9.34023
1747567652506,0.056563016,4.2160397,8.752603
1747567652526,-0.14836569,4.2486606,8.768016
1747567652546,0.025064299,4.18686,8.878747
1747567652566,-0.0915034,4.114136,9.031901
1747567652587,0.031423897,4.196437,9.263616
1747567652606,0.37035307,4.289287,9.219921
1747567652626,0.42197806,4.477157,9.130961
1747567652646,0.47457567,4.655675,9.026066
1747567652666,0.5894225,4.710367,8.944214
1747567652686,0.57730186,4.8201265,9.040431
1747567652706,0.4504092,4.7726912,9.207426
1747567652726,0.32224458,4.8230443,9.619977
1747567652747,0.2657564,4.7148566,9.716793
1747567652767,0.29156888,4.5646954,9.60636
1747567652787,0.4190601,4.5605054,10.111088
1747567652807,0.89094234,4.6535053,10.262446
1747567652827,0.93949974,4.3139024,9.6172085
1747567652847,0.95850366,3.4798226,8.93374
1747567652867,0.68960494,2.7239282,8.897901
1747567652887,-1.0839748,2.5632923,10.277036
1747567652907,-0.99606276,2.1102643,11.309011
1747567652927,-0.1563713,2.3291094,11.013253
1747567652948,0.5113865,2.7035775,9.56102
1747567652967,0.8972271,3.0564978,7.9500217
1747567652988,1.0407295,3.651756,7.114445
1747567653008,1.3621511,3.5653405,6.923732
1747567653058,1.1109844,3.7609167,7.678205
1747567653077,0.7110779,3.489923,8.0367365
1747567653098,1.1172692,3.6940289,8.348881
1747567653117,1.0360907,3.6814592,8.399608
1747567653137,0.71354693,3.3629556,7.9632645
1747567653158,0.43626845,3.6759975,7.8324814
1747567653178,0.39826047,3.6732292,8.299275
1747567653198,0.3494038,3.6536267,8.616582
1747567653208,0.13220483,3.7716906,8.574385
1747567653238,-0.19699791,4.2086325,8.453253
1747567653258,0.15809213,4.406977,8.685939
1747567653278,0.41120413,4.5852704,9.031452
1747567653298,0.30144495,4.588263,9.692028
1747567653318,0.061501056,4.4266543,10.305168
1747567653338,0.093972415,4.2054152,10.498724
1747567653358,0.17103578,3.9829042,10.5880575
1747567653379,-0.350975,4.267066,10.654048
1747567653398,-0.41180268,4.314052,10.217629
1747567653409,-0.16340427,4.248436,10.297088
1747567653439,0.6211457,2.9750202,12.25951
1747567653458,-0.010773907,2.4821887,12.231902
1747567653479,-0.64254385,2.41964,10.5563345
1747567653499,-0.87201315,2.701707,9.39799
1747567653519,-0.57752633,2.8414686,9.371579
1747567653539,-0.34947863,2.6456678,9.182736
1747567653559,-0.32680854,2.3745992,8.565406
1747567653579,-0.6275053,2.3627777,8.209269
