timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1750255367119,572934860,-0.42680025,0.22898626,0.7097082
1750255367119,572934860,-0.42680025,0.22898626,0.7097082
1750255367136,572951527,-0.3484636,-0.03728953,0.6133661
1750255367136,572951527,-0.3484636,-0.03728953,0.6133661
1750255367152,572968194,-0.051215563,-0.19111028,0.6901655
1750255367152,572968194,-0.051215563,-0.19111028,0.6901655
1750255367169,572984861,0.13268898,-0.053686097,0.72158337
1750255367169,572984861,0.13268898,-0.053686097,0.72158337
1750255367186,573001528,0.04137547,-0.039085463,0.7999773
1750255367186,573001528,0.04137547,-0.039085463,0.7999773
1750255367202,573018195,0.1983467,-0.010838185,0.8223381
1750255367202,573018195,0.1983467,-0.010838185,0.8223381
1750255367219,573034862,0.078394465,-0.15371257,1.3583794
1750255367219,573034862,0.078394465,-0.15371257,1.3583794
1750255367236,573051529,0.7096147,-0.49689776,2.056302
1750255367236,573051529,0.7096147,-0.49689776,2.056302
1750255367252,573068196,0.726754,-0.7750907,2.3884258
1750255367252,573068196,0.726754,-0.7750907,2.3884258
1750255367269,573084863,0.5410372,-0.8435026,3.1973286
1750255367269,573084863,0.5410372,-0.8435026,3.1973286
1750255367286,573101530,0.8415064,-0.7181764,4.121315
1750255367286,573101530,0.8415064,-0.7181764,4.121315
1750255367302,573118197,0.6885082,-0.63533705,5.374094
1750255367302,573118197,0.6885082,-0.63533705,5.374094
1750255367319,573134864,1.522099,-0.6035544,6.3788414
1750255367319,573134864,1.522099,-0.6035544,6.3788414
1750255367336,573151531,1.3619633,-0.40323737,6.0563507
1750255367336,573151531,1.3619633,-0.40323737,6.0563507
1750255367352,573168198,1.4950783,-0.80476934,4.1284275
1750255367352,573168198,1.4950783,-0.80476934,4.1284275
1750255367369,573184865,1.751797,0.14265698,3.0164547
1750255367369,573184865,1.751797,0.14265698,3.0164547
1750255367386,573201532,0.6080574,0.96294653,0.104522705
1750255367386,573201532,0.6080574,0.96294653,0.104522705
1750255367402,573218199,-1.8420049,2.1984072,-1.8283248
1750255367402,573218199,-1.8420049,2.1984072,-1.8283248
1750255367419,573234866,-2.623411,2.3589485,-3.5664053
1750255367419,573234866,-2.623411,2.3589485,-3.5664053
1750255367436,573251533,-2.4688995,1.4102026,0.3980112
1750255367436,573251533,-2.4688995,1.4102026,0.3980112
1750255367452,573268200,-0.79408026,0.62927055,3.1834145
1750255367452,573268200,-0.79408026,0.62927055,3.1834145
1750255367469,573284867,-0.8379097,0.6081434,3.4569416
1750255367469,573284867,-0.8379097,0.6081434,3.4569416
1750255367486,573301534,-1.3534063,0.50414616,2.075036
1750255367486,573301534,-1.3534063,0.50414616,2.075036
1750255367502,573318201,-1.436979,0.7159987,0.89765835
1750255367502,573318201,-1.436979,0.7159987,0.89765835
1750255367519,573334868,-1.0388192,0.94704854,0.7105112
1750255367519,573334868,-1.0388192,0.94704854,0.7105112
1750255367536,573351535,-0.8258592,0.9473427,0.6253605
1750255367536,573351535,-0.8258592,0.9473427,0.6253605
1750255367552,573368202,-0.78340465,0.7403867,0.2609806
1750255367552,573368202,-0.78340465,0.7403867,0.2609806
1750255367569,573384869,-0.70688903,0.40711597,-0.41043282
1750255367569,573384869,-0.70688903,0.40711597,-0.41043282
1750255367586,573401536,-0.5758499,0.3073441,-0.36371994
1750255367586,573401536,-0.5758499,0.3073441,-0.36371994
1750255367602,573418203,-0.41937903,0.20070125,-0.92420197
1750255367602,573418203,-0.41937903,0.20070125,-0.92420197
1750255367619,573434870,-0.03472736,0.36069143,-0.70616055
1750255367619,573434870,-0.03472736,0.36069143,-0.70616055
1750255367636,573451537,0.092289865,0.43683022,-1.1347065
1750255367636,573451537,0.092289865,0.43683022,-1.1347065
1750255367652,573468204,-0.08843036,0.21647087,-1.0661802
1750255367652,573468204,-0.08843036,0.21647087,-1.0661802
1750255367669,573484871,-0.20369732,-0.17294176,-1.7342873
1750255367669,573484871,-0.20369732,-0.17294176,-1.7342873
1750255367686,573501538,-0.49699664,-0.35568544,-1.9143624
1750255367686,573501538,-0.49699664,-0.35568544,-1.9143624
1750255367702,573518205,-0.3042889,-0.44500774,-2.1291895
1750255367702,573518205,-0.3042889,-0.44500774,-2.1291895
1750255367719,573534872,-0.35655716,-0.28444743,-1.6753273
1750255367719,573534872,-0.35655716,-0.28444743,-1.6753273
1750255367736,573551539,-0.31374115,-0.18345286,-1.715395
