timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1747826805779,0.34917936,2.0290859,9.557728
1747826805809,0.045489833,1.9127427,9.43076
1747826805829,0.018330608,1.8035072,9.423952
1747826805850,0.019452889,1.8062007,9.365968
1747826805879,-0.011746552,1.8425627,9.425822
1747826805899,-0.013841478,1.7834558,9.535881
1747826805919,-0.14118308,1.7620577,9.474679
1747826805939,-0.22498015,1.7518823,9.553762
1747826805959,-0.25842413,1.6516999,9.661801
1747826805979,-0.22737435,1.6439936,9.811663
1747826806000,-0.17859249,1.6510265,9.837476
1747826806020,-0.09000702,1.7006314,9.755175
1747826806040,-0.10751462,1.7308582,9.573515
1747826806060,-0.13557167,1.7672201,9.48897
1747826806081,-0.23208793,1.6766894,9.428142
1747826806100,-0.13138182,1.6583588,9.597906
1747826806120,-0.020724809,1.6564883,9.645491
1747826806140,-0.07826047,1.65372,9.556755
1747826806160,-0.24727614,1.6239421,9.366042
1747826806180,-0.337358,1.6481835,9.367838
1747826806200,-0.24099137,1.6346412,9.600076
1747826806221,-0.32044894,1.6413001,9.741708
1747826806240,-0.42369887,1.5638627,9.871742
1747826806260,-0.32598552,1.5753847,9.960777
1747826806281,-0.15135844,1.6048633,9.984869
1747826806301,-0.20881929,1.5757588,9.897181
1747826806321,-0.18712182,1.5741128,9.969905
1747826806341,-0.23268647,1.4710125,9.961749
1747826806361,-0.37783495,1.4586674,9.940651
1747826806381,-0.28707975,1.5050551,9.788469
1747826806401,-0.15689503,1.6595559,9.616237
1747826806421,-0.10467151,1.7473184,9.500716
1747826806431,-0.12128128,1.7645266,9.381081
1747826806461,-0.32202014,1.7786674,9.213487
1747826806481,-0.32456398,1.7049708,9.312323
1747826806502,-0.44068274,1.6812533,9.275586
1747826806521,-0.5431097,1.7593641,9.103054
1747826806541,-0.5798457,1.9121442,9.042227
1747826806562,-0.63154554,1.8879777,9.180342
1747826806581,-0.7166145,1.7967736,9.32781
1747826806602,-0.7895628,1.8325369,9.62918
1747826806622,-0.84926826,1.7889924,9.842339
1747826806632,-0.85300916,1.7750013,9.872565
1747826806672,-0.6318448,1.8748844,9.798046
1747826806692,-0.6243629,1.9655647,9.650952
1747826806712,-0.61860186,1.977461,9.671677
1747826806732,-0.6061819,1.9834465,9.712079
1747826806752,-0.5933131,2.0544496,9.653421
1747826806772,-0.51924247,2.1660044,9.611972
1747826806792,-0.4329016,2.2539914,9.598055
1747826806812,-0.405892,2.2768857,9.697265
1747826806832,-0.33197102,2.2835448,9.815404
1747826806842,-0.27593175,2.3232734,9.907207
1747826806882,-0.018704701,2.5103204,9.984046
1747826806903,0.063895255,2.4986486,9.919402
1747826806923,0.051849432,2.5469818,9.728989
1747826806943,0.042871173,2.6423757,9.578228
1747826806962,0.1615338,2.72318,9.642648
1747826806982,0.1479916,2.7489176,9.466374
1747826807002,-0.055216275,2.753706,9.225832
1747826807023,-0.0923264,2.8571804,9.301324
1747826807042,0.08140286,2.8162546,9.719561
1747826807063,0.5113117,2.6339211,10.000505
1747826807083,0.7374141,2.5062056,10.773384
1747826807103,0.7078607,2.0214543,11.758224
1747826807123,0.38135144,1.5375264,11.974226
1747826807143,0.5615151,0.7115268,10.6645975
1747826807163,-0.33421558,1.8481741,11.028216
1747826807183,-0.3879355,0.9768343,11.209278
1747826807203,-1.0367641,1.36881,11.218107
1747826807223,-0.56540567,1.5269021,11.002404
1747826807244,0.2889502,1.5883284,10.622699
1747826807263,1.5260043,1.7782185,9.378312
1747826807293,1.6046388,2.2738183,9.355193
1747826807314,1.9868882,2.1285949,9.316288
1747826807333,1.8923172,2.2098482,9.858126
1747826807354,2.1970541,1.9042882,8.99524
1747826807374,1.8650831,2.2028153,8.0422735
1747826807394,1.2597241,2.2352118,7.585205
1747826807414,0.8925135,2.3042696,7.8909893
1747826807434,-0.19288288,3.1710453,7.453898
1747826807453,0.6815993,2.684798,7.1193085
1747826807474,1.858125,2.4070706,6.517765
1747826807494,1.4442273,2.4363995,6.0877066
1747826807514,0.8486697,2.570849,5.908441
1747826807534,0.7458686,3.2299278,7.108609
1747826807554,2.65704,3.4486232,8.368184
1747826807574,3.0008326,3.5165586,8.534356
1747826807595,2.8021138,3.1816697,8.097713
1747826807615,2.119916,2.6496332,7.7291565
1747826807635,1.8443583,3.1277254,8.353893
1747826807654,2.5165305,3.3126774,9.643321
1747826807665,2.6309283,3.0618098,9.83972
1747826807695,1.8565538,3.1648355,9.634941
