timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1750684765518,-0.3413982,4.254347,8.752752
1750684765538,-0.5906944,4.0587707,8.740258
1750684765548,-0.5627122,4.1026144,8.686463
1750684765578,-0.19677345,4.3252,8.577527
1750684765598,-0.08933365,4.273126,8.757241
1750684765618,-0.057086747,4.3498154,8.7061405
1750684765638,-0.18405426,4.383409,8.456021
1750684765658,-0.33234513,4.450671,8.27077
1750684765678,-0.56196404,4.495937,8.354118
1750684765698,-0.730456,4.5029697,8.455722
1750684765718,-0.72955817,4.345626,8.500913
1750684765738,-0.93373865,4.297068,8.802956
1750684765758,-1.3206267,4.3002853,9.15625
1750684765778,-1.3510032,4.54629,9.012524
1750684765798,-1.2740895,4.6963015,8.676961
1750684765818,-1.3120973,4.770746,8.410007
1750684765839,-1.240795,4.8820767,8.205677
1750684765859,-1.2476784,4.8482585,8.112154
1750684765879,-1.290325,4.731092,7.9067764
1750684765899,-1.2514942,4.7168765,7.7626753
1750684765919,-1.1406126,4.918139,8.083947
1750684765939,-0.9175778,4.7185225,8.305486
1750684765959,-0.94189394,4.4222403,8.245855
1750684765979,-1.1125556,4.3044753,8.177546
1750684765989,-1.1914146,4.1632924,8.143952
1750684766029,-1.678111,4.3060465,8.047959
1750684766049,-1.5949873,4.1202717,8.088736
1750684766069,-1.5774796,4.1231146,8.036363
1750684766089,-1.7142484,3.6756234,7.961843
1750684766110,-1.9868133,3.9605334,8.998756
1750684766130,-1.6113726,3.965172,9.496152
1750684766150,-1.3428478,4.162843,9.410709
1750684766169,-1.2293477,4.4687777,8.457817
1750684766190,-1.5800235,4.6528316,8.303466
1750684766210,-1.6335189,4.6732574,8.71654
1750684766260,-1.1994202,4.312556,9.649905
1750684766280,-0.9459341,4.4353333,9.152285
1750684766300,-1.2014403,4.4579287,9.51119
1750684766320,-1.2502222,3.6709096,10.566211
1750684766340,-1.1208605,2.8293478,10.980258
1750684766360,-1.0238953,2.358962,10.877906
1750684766380,-0.5836615,1.9890579,10.604518
1750684766400,-0.3381062,2.0255694,10.678663
1750684766421,0.0031423897,2.0021513,11.486856
1750684766450,1.0170869,1.2828432,11.926492
1750684766470,0.9674071,0.9035119,11.433435
1750684766491,0.7447464,0.7795371,10.812589
1750684766510,0.74414784,1.1647792,10.166678
1750684766531,0.90066874,1.5495722,9.826403
1750684766551,1.1412112,1.6415246,9.577555
1750684766571,1.1082162,1.6341923,9.105673
1750684766591,0.5882254,1.6554408,8.8815155
1750684766611,0.23523031,2.1170728,8.571242
1750684766631,0.013542203,2.528202,8.336086
1750684766651,0.073621705,2.620753,8.125173
1750684766661,0.15951368,2.7153988,7.9996266
1750684766701,0.33885437,3.5013704,7.551013
1750684766721,0.26912323,3.6446483,7.478364
1750684766741,0.14537293,3.5617492,7.510162
1750684766761,0.011596914,3.5327194,7.652542
1750684766781,0.102576576,3.580753,7.8291144
1750684766801,-0.0017208324,3.680786,7.918448
1750684766821,-0.31588498,3.9221513,8.111405
1750684766842,-0.23942018,4.210428,8.194679
1750684766862,0.004040215,4.422764,8.1951275
1750684766881,0.021472996,4.6877723,8.568773
1750684766902,-0.14417583,4.871078,9.789666
1750684766922,-0.39332244,4.776956,10.581549
1750684766942,-0.7539491,4.62657,10.372056
1750684766962,-1.3731495,4.6802154,10.255413
1750684766982,-1.6823008,4.562376,10.2278805
1750684767002,-1.8050784,4.5431476,10.094478
1750684767022,-1.7224036,4.6735563,10.041581
1750684767042,-1.4799907,4.7268276,10.216508
1750684767062,-1.0144682,4.223596,10.826356
1750684767082,-0.78814125,3.452813,11.290457
1750684767102,-1.2967595,2.99365,10.658237
1750684767122,-1.7293618,3.205462,9.725995
1750684767142,-2.059687,3.269507,9.215732
1750684767162,-2.0698621,3.2138417,8.740706
1750684767182,-1.7911621,3.2341924,8.319701
1750684767203,-1.52159,3.2124202,7.8464723
1750684767222,-1.2140099,3.247211,7.6336126
1750684767243,-0.89468324,3.2924013,7.358205
1750684767273,-0.75357497,3.4173489,6.9582233
1750684767292,-0.74437225,3.4327614,7.021595
1750684767313,-0.8367735,3.4120367,7.381324
1750684767332,-0.7933786,3.3090112,7.3496757
1750684767353,-0.7802853,3.420192,6.9888244
1750684767373,-0.7926304,3.7774518,6.8545995
1750684767393,-0.67306995,4.093187,7.056386
1750684767413,-0.53502923,4.1066546,7.458462
1750684767433,-0.2941127,4.0599675,7.949124
1750684767453,-0.00052373164,4.3114333,8.26037
1750684767473,0.16033669,4.7849617,8.416142
1750684767493,-0.07646482,5.222577,8.618154
1750684767514,-0.6072294,5.456161,9.104027
1750684767533,-0.88278705,5.3259015,9.693299
1750684767554,-0.49986443,5.2272906,10.475381
1750684767573,0.096216984,5.1473093,11.102661
1750684767593,0.175899,5.1096005,11.391013
1750684767614,0.015861586,4.9449244,11.361385
1750684767633,0.04197335,4.6166945,11.253571
1750684767654,0.50599957,4.2363153,11.401263
1750684767674,1.2977321,3.510199,11.628114
1750684767704,1.5627403,2.3526773,12.0154505
1750684767724,1.2935423,1.9670612,11.386001
1750684767743,0.8278701,1.9913025,10.010382
1750684767764,0.56772506,2.3895628,8.72073
1750684767784,0.5948843,2.8450599,7.7788363
1750684767804,0.86049104,3.1425393,7.130756
1750684767824,1.1914146,3.3155951,6.6522894
1750684767844,1.2634652,3.596914,6.359673
1750684767865,0.9992051,3.8316953,6.2874727
1750684767884,0.53622633,3.7833624,6.68102
1750684767904,0.23313539,3.4736874,7.4833016
1750684767924,0.039728783,3.1638627,8.091654
1750684767944,-0.22857144,3.0246997,8.203134
1750684767965,-0.36631286,3.1355064,8.212636
1750684767984,-0.5752818,3.4106152,7.7468886
1750684768005,-0.742427,3.6617818,7.236699
1750684768025,-0.90403557,3.9960723,7.0878844
1750684768045,-0.6373814,4.10643,7.755792
1750684768065,-0.29104513,3.943325,8.311471
1750684768085,-0.37394437,4.128801,8.780585
1750684768105,-0.7782652,4.4262056,9.010802
1750684768125,-1.1131542,4.7321396,9.325789
1750684768145,-1.4378678,5.0240827,10.057518
1750684768165,-1.371279,4.882974,10.64896
1750684768185,-1.1555016,4.62066,10.931027
1750684768205,-1.2306197,4.580856,10.556185
1750684768225,-1.5246576,4.7016883,9.528474
1750684768245,-2.1482723,4.971859,8.769886
1750684768266,-2.1871033,4.723311,8.748563
1750684768285,-1.1263971,3.9142206,10.332327
1750684768325,0.10788871,2.3653216,12.020239
1750684768345,-0.9672575,2.7017817,11.259033
1750684768366,-1.6455648,3.0290391,10.562619
1750684768386,-1.6788591,2.9370122,9.651626
1750684768405,-1.5652841,3.019238,8.67771
1750684768425,-1.2786534,3.4418147,8.280945
1750684768446,-0.52395606,3.6015527,8.570494
1750684768465,0.47996262,3.5410242,8.867749
1750684768476,0.90261406,3.5290532,8.7609825
1750684768516,0.3517232,3.343802,7.46744
1750684768537,-0.29755437,3.172467,7.1637506
1750684768557,-0.54894555,3.0207343,6.9624133
1750684768577,-0.5443068,2.978761,6.7818007
1750684768596,-0.319177,2.981604,6.7751417
1750684768617,0.010324995,3.106776,6.821006
1750684768636,0.28266543,3.4926167,6.9920416
1750684768657,0.56196404,3.730241,7.4446206
1750684768676,0.7368904,3.8607252,8.447717
1750684768696,0.9721955,3.828553,9.551817
1750684768717,1.2906244,3.7355533,10.40318
1750684768737,1.4865,3.7354035,10.683302
1750684768757,1.3137434,4.124312,10.675671
1750684768777,1.4207343,4.056002,10.8283
1750684768797,1.5136592,3.4469771,11.429844
1750684768817,1.2584523,3.1144075,11.471967
1750684768837,1.2562826,3.0520086,11.063007
1750684768857,1.8240824,2.8868086,10.9242935
1750684768877,2.4254012,2.431162,11.012879
1750684768897,2.2335658,2.2133646,11.409344
1750684768917,2.3076363,1.8982278,11.092337
1750684768937,2.3299325,1.6968156,10.006342
1750684768957,1.8633623,2.1068227,8.982072
1750684768978,1.3753941,2.4624364,8.744224
1750684768997,1.1968015,2.5102456,8.98312
1750684769017,1.4704888,2.3277626,8.993071
1750684769037,1.9174563,2.5005193,8.691027
1750684769058,2.0573676,2.8572552,8.445546
1750684769077,1.7462709,2.8056302,8.32015
1750684769098,1.0399065,2.6832268,8.419884
1750684769128,0.48362875,2.8880057,8.4664955
1750684769148,0.5414637,3.0694413,8.332944
1750684769168,0.7446715,3.2592566,8.105869
1750684769188,0.80467623,3.407024,7.8331547
1750684769208,0.591293,3.4266264,7.4812818
1750684769228,0.19722237,3.452364,7.2260747
1750684769248,-0.14948797,3.6507087,7.593585
1750684769269,0.23350948,3.5869632,8.221614
1750684769288,0.6887819,3.7164743,8.878822
1750684769308,0.49567458,3.9782653,9.228825
