timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1750684831757,-1.6186299,3.5998318,8.878972
1750684831778,-1.9139398,3.41069,8.674567
1750684831797,-1.8587984,3.5986347,8.5800705
1750684831817,-1.6321722,3.7343562,8.881216
1750684831828,-1.5467291,3.6884174,9.06542
1750684831858,-1.5515924,3.493215,9.352276
1750684831878,-1.5867572,3.440842,9.168671
1750684831898,-1.5793501,3.5491047,9.12146
1750684831928,-1.2951883,3.5989342,9.467048
1750684831948,-1.3181577,3.5719244,9.794455
1750684831968,-1.2384757,3.302502,9.6466875
1750684831978,-1.2654104,3.291803,9.485827
1750684832008,-1.5192707,3.581277,9.223662
1750684832028,-1.4354736,3.4990509,9.239449
1750684832048,-1.2107927,3.3922098,9.218948
1750684832068,-1.1811645,3.4041808,9.142633
1750684832088,-1.2496237,3.4880526,9.107618
1750684832108,-1.2626421,3.4873793,9.033547
1750684832129,-1.266009,3.469722,8.828918
1750684832149,-1.2799252,3.6122518,8.435745
1750684832168,-1.5991771,3.8099232,8.294413
1750684832188,-1.858499,3.643526,8.488791
1750684832218,-1.515829,3.731064,8.365789
1750684832239,-1.7280899,4.119224,8.317606
1750684832259,-2.144681,4.123713,8.589723
1750684832279,-2.3686137,3.8485296,8.936059
1750684832299,-1.9945197,3.6281135,8.896853
1750684832319,-1.8858827,3.9154925,9.15221
1750684832339,-1.7126024,4.076353,9.135301
1750684832359,-1.7399113,4.1404724,8.898873
1750684832379,-2.0544496,4.141595,8.511836
1750684832399,-2.3276129,4.1905265,8.29127
1750684832419,-2.6218753,4.4391494,8.688558
1750684832469,-2.6496332,4.7635636,9.099014
1750684832490,-2.0924575,4.895918,9.204433
1750684832510,-1.6769139,4.59986,9.17271
1750684832529,-1.6228198,4.4195466,9.016489
1750684832550,-1.6285061,4.4415436,8.659304
1750684832570,-1.6573113,4.3623853,8.580669
1750684832590,-1.5310172,3.9703345,8.581267
1750684832609,-1.3606547,3.8792052,8.58254
1750684832630,-1.1622353,3.956194,8.293664
1750684832639,-1.0684873,4.0547304,8.079982
1750684832700,-1.0489596,4.3027544,8.26628
1750684832720,-1.1341783,4.1470566,8.2407675
1750684832740,-1.347786,4.196961,8.735245
1750684832760,-1.4190882,4.307244,9.180641
1750684832780,-1.2781296,4.3044753,9.117868
1750684832800,-1.3755437,4.192023,9.477372
1750684832821,-1.5480759,3.415628,10.19683
1750684832840,-1.6207998,2.4768016,10.478224
1750684832861,-1.785476,2.3762453,10.1057005
1750684832881,-1.941099,2.709189,10.371008
1750684832900,-1.2619687,2.3563433,10.784008
1750684832921,-0.60812724,1.9324949,10.817153
1750684832941,-0.5565771,1.7943794,10.6946745
1750684832961,-0.56869775,1.6891841,10.318635
1750684832981,-0.8310124,2.0123265,10.032079
1750684833000,-0.7444471,2.3529766,9.835381
1750684833021,-0.44075757,2.2535424,9.597906
1750684833031,-0.33286884,2.1646576,9.295563
1750684833061,-0.6071546,2.442385,8.05791
1750684833081,-0.9227403,2.7828853,7.664887
1750684833101,-1.1854291,3.0384665,7.8325562
1750684833121,-0.97825587,3.1257052,8.150237
1750684833141,-0.8346037,3.1950622,8.295983
1750684833161,-0.90411043,3.2462382,7.87221
1750684833181,-1.0990134,3.309909,7.5226564
1750684833202,-1.4397383,3.3754504,7.6098204
1750684833221,-1.489792,3.321955,8.133028
1750684833242,-1.3149405,3.2672622,8.678757
1750684833262,-1.1856536,3.1536126,8.716391
1750684833282,-1.4966754,3.5313728,8.492982
1750684833301,-2.1424365,3.9344964,8.346112
1750684833322,-2.3518543,4.0753803,8.40088
1750684833342,-2.3988404,4.139051,9.256882
1750684833362,-2.215684,4.081815,10.437672
1750684833381,-1.951873,3.8660371,10.74615
1750684833402,-2.2646155,3.7624133,10.736573
1750684833422,-2.5990555,3.8770356,10.482937
1750684833432,-2.6743982,4.0334816,10.42832
1750684833462,-2.6393082,4.037522,10.652402
1750684833482,-2.6081834,3.4582,11.113061
1750684833502,-2.7594671,3.0594904,11.460894
1750684833522,-2.9034934,2.8306198,11.272276
1750684833542,-2.6188827,2.740463,10.35193
1750684833563,-2.1999722,3.1800983,9.442882
1750684833583,-2.1472998,3.3550248,9.274015
1750684833603,-2.3609073,2.8387003,9.386767
1750684833622,-2.5284266,2.4227076,9.188123
1750684833642,-2.1762545,2.3026984,8.598401
1750684833672,-1.4174422,2.7028294,7.940819
1750684833692,-1.365518,2.484882,7.5942583
1750684833713,-1.9818004,2.5155578,7.4334726
1750684833733,-2.3393595,2.4194157,7.3516207
1750684833753,-2.2245874,2.273968,7.216348
1750684833773,-1.9182793,2.2152352,7.3151093
1750684833793,-2.0233998,2.491915,7.394492
1750684833814,-2.2333412,2.9765913,7.5887218
1750684833833,-1.6090531,2.96058,7.748759
