timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1747826612853,-1.4890438,2.4741082,9.7571945
1747826612873,-1.4719104,2.284293,9.948806
1747826612904,-1.1201123,2.3575404,10.0330515
1747826612923,-0.9035867,2.509722,10.16406
1747826612953,-0.8182184,2.470442,10.82643
1747826612973,-0.8723124,2.2429929,10.727071
1747826612993,-0.9011177,2.2616975,10.357242
1747826613014,-0.88832366,2.2684312,10.015619
1747826613024,-0.90785134,2.3558946,10.07697
1747826613083,0.35898063,2.229301,10.366744
1747826613103,0.68504095,2.1384711,10.298434
1747826613154,1.049633,1.9025674,9.978135
1747826613174,1.2620436,1.652448,9.875408
1747826613194,1.4246248,1.6031425,9.887679
1747826613214,1.474529,1.4930092,9.877579
1747826613234,1.2764088,1.3476362,9.849072
1747826613254,1.1622353,1.0920552,9.394099
1747826613274,1.3269114,1.1373206,9.006837
1747826613294,1.4244752,1.4376433,8.827347
1747826613314,1.5953614,1.6334441,8.49358
1747826613334,1.7129765,1.6766894,8.488118
1747826613354,1.808969,1.5381249,8.82802
1747826613374,1.8005145,1.4376433,8.74138
1747826613395,1.6108488,1.5590742,8.175974
1747826613414,1.4181904,1.5381998,7.6309195
1747826613435,1.1513866,1.8635868,7.3133135
1747826613454,1.1792191,2.366369,7.1762457
1747826613474,1.5070003,2.7474213,7.2277207
1747826613495,1.7704374,2.6889129,7.4108024
1747826613515,2.1160254,2.0726304,7.6856117
1747826613535,1.9265094,2.120365,8.17171
1747826613555,1.3748703,2.7275195,8.699257
1747826613575,0.95595986,3.3490393,9.411831
1747826613595,0.60348845,3.539827,10.152463
1747826613615,0.28745383,3.1624413,10.449044
1747826613635,-0.26844987,2.8137856,10.333449
1747826613655,-1.2675053,2.932523,9.829021
1747826613675,-1.5372272,2.883816,9.301174
1747826613696,-1.0764182,2.5884314,9.722479
1747826613715,-0.85450554,2.3873184,11.022081
1747826613735,-1.2617443,2.1131074,11.775507
1747826613745,-1.3037176,1.9179052,11.879879
1747826613796,-1.8526632,2.658761,11.039215
1747826613816,-1.6737715,3.07206,11.9104805
1747826613836,-0.47913963,2.8539631,13.180155
1747826613856,0.19011457,2.441487,13.478533
1747826613876,-0.017732056,1.9934722,12.13142
1747826613896,-0.0751929,1.8673277,10.505009
1747826613916,-0.2356044,1.8227357,9.704597
1747826613936,-1.0212018,1.6051626,9.764452
1747826613946,-1.3198037,1.3973908,9.8377
1747826613986,-1.0256909,0.85323364,9.355866
