timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1750684180988,0.40417117,2.7679965,9.271397
1750684181007,0.30705637,2.7670238,8.962694
1750684181027,0.18083705,2.731859,8.992172
1750684181048,0.20111294,2.701707,9.194259
1750684181078,0.3960159,2.733879,9.324219
1750684181098,0.42773908,2.7311108,9.194259
1750684181118,0.37753567,2.7777228,9.143606
1750684181138,0.4961235,2.8489504,9.263166
1750684181158,0.6171055,2.8634653,9.373599
1750684181178,0.5729624,2.8733413,9.354445
1750684181198,0.46971244,2.9020717,9.225832
1750684181218,0.45983636,2.9029696,9.269675
1750684181238,0.53383213,2.8906245,9.341127
1750684181258,0.5327847,2.9512277,9.326089
1750684181278,0.5307646,2.9421747,9.311873
1750684181298,0.51093763,2.898705,9.355493
1750684181318,0.5600936,2.893692,9.340529
1750684181338,0.5674258,2.908581,9.336713
1750684181358,0.4790648,2.8737154,9.331177
1750684181378,0.397213,2.7840075,9.47191
1750684181398,0.4758476,2.8464813,9.446322
1750684181419,0.59024554,2.942399,9.238701
1750684181438,0.61777884,3.0044239,9.108965
1750684181459,0.6227169,2.9317749,9.303793
1750684181479,0.56039286,2.8993783,9.382802
1750684181499,0.5042787,2.8990042,9.229572
1750684181519,0.49455228,2.9391818,9.084799
1750684181539,0.51063836,2.9374611,9.14615
1750684181559,0.43701664,2.918008,9.21431
1750684181579,0.42437226,2.918008,9.339481
1750684181598,0.48938978,2.9602807,9.314941
1750684181619,0.4743512,2.9872155,9.252467
1750684181639,0.4189853,2.9557917,9.228825
1750684181659,0.4193594,2.8993783,9.344793
1750684181679,0.44988546,2.866832,9.409363
1750684181699,0.46267948,2.9141176,9.269601
1750684181719,0.48931497,2.9586349,9.125051
1750684181740,0.61067104,2.9627497,9.189844
1750684181759,0.8173206,3.027468,9.429863
1750684181780,1.0010008,3.0862756,9.478944
1750684181800,0.97862995,3.2832735,9.225083
1750684181820,1.4024036,3.7377229,8.886304
1750684181840,1.838672,4.1532664,8.509816
1750684181880,1.781735,3.9431753,9.058088
1750684181900,1.6115971,3.8360348,9.847726
1750684181920,1.5907226,3.9852235,10.009409
1750684181940,1.4656255,4.478055,9.097293
1750684181960,1.3680618,5.1876364,8.131532
1750684181980,1.2125136,5.2660465,7.7415013
1750684182000,0.8355764,4.7660327,8.193931
1750684182020,0.30870238,4.4547114,8.977658
1750684182030,0.29710546,4.4848633,9.200094
1750684182070,0.5426608,4.674305,8.246379
1750684182090,1.0334722,4.8900075,8.298303
1750684182110,1.3728502,4.735132,8.3206
1750684182130,1.5350574,4.713734,8.5260515
1750684182150,2.1618145,4.577115,8.688184
1750684182170,2.7884967,4.83524,8.775124
1750684182191,3.1483004,5.169755,8.745944
1750684182211,3.1194952,4.9068418,8.702549
1750684182231,2.6120741,4.93647,8.534206
1750684182251,2.2518964,5.0959086,8.585981
1750684182291,0.82345575,5.3828387,7.0869865
1750684182311,0.115894325,6.642488,7.094768
1750684182331,0.8372224,6.3702974,7.576975
1750684182351,1.3904326,5.9465237,7.677382
1750684182371,0.4130746,5.903353,7.4087076
1750684182391,-0.38748658,6.516643,6.6615667
1750684182411,-0.62129533,7.0943937,6.6632876
1750684182432,-1.899799,7.2497177,8.546328
1750684182451,-1.6207249,6.6787004,9.447819
1750684182491,-0.9166052,5.7201967,8.405219
1750684182512,-2.4484453,5.5320277,8.263513
1750684182531,-3.8930469,5.4007955,8.137966
1750684182552,-4.1573815,5.0448074,10.158748
1750684182572,-2.8153567,4.4424415,12.308367
1750684182592,-1.1900679,3.887959,11.040262
1750684182612,-0.35277066,4.0839844,7.903035
1750684182632,0.82143563,4.0079684,6.1612535
1750684182652,-8.871715,8.869769,6.409727
1750684182682,-2.319757,3.9823055,4.9267435
1750684182702,-1.4882957,4.380192,5.9587193
1750684182722,-0.8937854,3.9852984,6.661941
1750684182742,0.046612114,5.0125604,7.9119387
1750684182762,0.3067571,4.515539,9.979182
1750684182782,0.11043255,3.7334583,10.417097
