timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1747568507600,-0.97039986,2.8574798,9.208922
1747568507630,-1.2632407,3.0372694,8.741979
1747568507661,-1.1456255,3.0197618,9.055244
1747568507681,-1.0971429,2.9566147,9.364471
1747568507701,-1.0886884,2.996194,9.533861
1747568507720,-1.0193313,2.9851954,9.43914
1747568507740,-1.137171,2.9373863,9.370756
1747568507761,-1.2446108,2.817302,9.381979
1747568507781,-1.3390322,2.8087728,9.448343
1747568507802,-1.2910733,2.8802247,9.597457
1747568507821,-1.095871,2.956091,9.822961
1747568507841,-0.99643683,3.1070004,10.1265
1747568507861,-0.964564,3.1342344,10.101062
1747568507881,-0.83497787,3.230227,9.955989
1747568507901,-0.64718264,3.3351977,9.884986
1747568507921,-0.48849195,3.384279,9.91394
1747568507942,-0.36953008,3.3980455,9.86037
1747568507961,-0.37948096,3.56347,9.721432
1747568507981,-0.32598552,3.6701615,9.631799
1747568508001,-0.3198504,3.7217116,9.9203
1747568508022,-0.13003507,3.376797,10.500594
1747568508042,0.08731354,2.977863,10.900426
1747568508062,0.44068274,2.6743982,10.759318
1747568508081,0.66364276,2.5650878,10.057069
1747568508102,0.84335756,2.5867853,9.345093
1747568508121,0.96478844,2.4869022,9.337985
1747568508142,1.0609306,2.0537763,10.029909
1747568508162,1.2586019,1.6938229,10.462287
1747568508182,1.4924855,1.6567128,10.319982
1747568508202,1.5296705,1.9189527,9.61863
1747568508222,1.346065,2.2927475,8.699631
1747568508243,1.2595745,2.3760207,8.006809
1747568508282,1.6634464,2.1906197,8.352472
1747568508303,1.7322049,2.2655134,8.996512
1747568508322,1.5383494,2.206631,9.3424
1747568508342,1.3851205,2.0593128,9.357512
1747568508363,1.2313678,2.1513398,9.488595
1747568508383,1.2035353,2.2442648,9.460314
1747568508403,1.0897359,2.4339304,9.117868
1747568508423,1.0321254,2.666617,8.48303
1747568508443,0.9460089,2.972177,8.075493
1747568508463,0.9184008,3.1979053,7.9471784
1747568508483,0.95640874,3.277662,7.662119
1747568508503,0.9305963,3.3607857,7.323414
1747568508523,0.71953243,3.492018,7.395614
1747568508543,0.51789576,3.3337762,7.780931
1747568508563,0.36429274,3.180622,8.2065
1747568508583,0.1479916,3.420566,8.706365
1747568508603,0.10856208,3.5962405,9.18154
1747568508623,0.022370823,3.767875,9.529073
1747568508644,0.075342536,3.9906106,9.541717
1747568508663,0.35396776,4.2890625,9.360057
1747568508683,0.65541273,4.6424317,9.250148
1747568508704,0.64239424,4.777779,9.291747
1747568508724,0.43350014,4.621483,9.415198
1747568508744,0.32276833,4.4048076,9.685743
1747568508764,0.4078373,4.2780643,10.098443
1747568508784,0.39212534,4.2128224,10.63467
1747568508804,0.29665655,4.101492,10.619107
1747568508824,0.08424597,4.1772084,10.069339
1747568508864,-0.34925416,4.556016,9.299005
1747568508884,-0.39818567,4.381763,9.302297
1747568508904,-0.6250363,4.110695,9.450438
1747568508924,-0.4906617,3.6706104,9.381904
1747568508944,-0.3138649,3.3063924,9.307908
1747568508964,-0.33182138,2.857779,9.5988035
1747568508984,-0.56996965,2.2942438,10.246585
1747568509004,-0.8191911,1.700781,10.5563345
1747568509024,-1.0981156,1.3905823,10.570176
1747568509044,-1.4934582,1.5076737,10.216208
1747568509055,-1.5090204,1.6314988,9.883489
1747568509084,-1.5143325,2.5124154,9.109564
1747568509105,-1.5480759,2.8737903,8.952444
1747568509124,-1.3034931,2.8696003,8.529194
1747568509145,-1.4512603,2.9418006,8.38629
1747568509165,-1.3885622,2.8696752,8.611345
1747568509185,-1.0476876,2.7560253,8.909946
1747568509205,-0.5117606,2.8814967,8.933814
1747568509225,-0.51909286,2.993276,9.144054
1747568509265,-0.3589058,2.8122892,8.821212
1747568509285,-0.22729953,3.1099932,8.286931
1747568509305,-0.5387702,3.5780597,7.8805895
1747568509325,-0.698658,3.715352,7.456068
1747568509345,-0.7408558,3.7444565,7.1090584
1747568509365,-0.8573487,3.7619643,7.425467
1747568509385,-1.1213843,3.658864,7.8116817
1747568509405,-1.2045827,3.9742253,7.7968674
1747568509425,-1.1914895,4.442067,7.7153897
1747568509445,-0.96119714,4.8130937,7.89705
1747568509465,-0.51565117,5.0980783,7.900641
1747568509485,-0.5054758,5.122619,8.083873
1747568509506,-0.52979195,5.0171247,8.686388
1747568509526,-0.30615854,4.883648,9.457321
1747568509546,-0.27166706,4.658069,9.950751
1747568509566,-0.5386954,4.637793,10.081534
1747568509586,-0.44898763,4.648941,9.991378
1747568509606,-0.057834934,4.4537387,10.2626705
1747568509626,0.56398416,3.9428012,10.900725
1747568509646,1.1751789,3.5818005,11.098771
1747568509666,1.6135423,3.3135753,11.227385
1747568509686,1.6981623,2.9476364,11.103784
1747568509706,1.3536218,2.6287587,10.639459
1747568509726,0.95723176,2.5382278,9.770737
1747568509746,0.75260234,2.734328,8.89214
1747568509767,0.51714754,3.0802152,8.139538
1747568509786,0.31932664,3.1081228,7.777489
1747568509807,0.020126259,2.738443,7.9587755
1747568509826,-0.13676877,2.3692122,8.049605
1747568509846,-0.35711014,2.3105543,8.263138
1747568509877,-0.72162735,2.3107786,8.509441
1747568509896,-0.7101801,2.363526,8.324939
1747568509916,-0.9351602,2.6986394,8.298303
1747568509937,-1.0761188,2.8811226,8.248998
1747568509957,-0.99770874,3.0446014,8.257302
1747568509977,-0.7862708,3.2517,8.290821
1747568509997,-0.50487727,3.4589481,8.526351
1747568510017,-0.42729017,3.6789901,8.796521
1747568510037,-0.69297177,3.7627873,9.002423
1747568510057,-0.73786306,3.7265,9.420361
1747568510077,-0.65429044,3.7666779,9.884686
1747568510098,-0.7496096,3.9231987,9.980305
1747568510117,-0.7848492,4.168829,10.045247
1747568510137,-0.4938041,4.371887,10.488624
1747568510158,-0.2327613,4.301183,11.174039
