timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1750255693284,899090385,-0.070268676,0.051329136,-0.045082092
1750255693284,899090385,-0.070268676,0.051329136,-0.045082092
1750255693301,899107052,-0.086142115,0.023610875,-0.09709835
1750255693301,899107052,-0.086142115,0.023610875,-0.09709835
1750255693317,899123719,-0.023876548,0.005522614,0.0024223328
1750255693317,899123719,-0.023876548,0.005522614,0.0024223328
1750255693334,899140386,-0.012755885,-0.00350608,0.05088997
1750255693334,899140386,-0.012755885,-0.00350608,0.05088997
1750255693351,899157053,-0.015343941,0.010217364,0.08593655
1750255693351,899157053,-0.015343941,0.010217364,0.08593655
1750255693367,899173720,-0.018351307,-0.008059486,0.03686714
1750255693367,899173720,-0.018351307,-0.008059486,0.03686714
1750255693384,899190387,-0.06471013,-0.021719005,-0.023557663
1750255693384,899190387,-0.06471013,-0.021719005,-0.023557663
1750255693401,899207054,-0.06879528,-0.0118263215,-0.045864105
1750255693401,899207054,-0.06879528,-0.0118263215,-0.045864105
1750255693417,899223721,-0.029765667,0.038358733,-0.010980606
1750255693417,899223721,-0.029765667,0.038358733,-0.010980606
1750255693434,899240388,0.044606034,0.03757753,0.016679764
1750255693434,899240388,0.044606034,0.03757753,0.016679764
1750255693451,899257055,0.06456127,-0.0009564399,0.06032276
1750255693451,899257055,0.06456127,-0.0009564399,0.06032276
1750255693467,899273722,0.072089635,0.011665057,0.030007362
1750255693467,899273722,0.072089635,0.011665057,0.030007362
1750255693484,899290389,0.062200528,0.054169733,0.13904572
1750255693484,899290389,0.062200528,0.054169733,0.13904572
1750255693501,899307056,-0.053047225,-0.0060479813,-0.050056458
1750255693501,899307056,-0.053047225,-0.0060479813,-0.050056458
1750255693517,899323723,-0.10314095,-0.03546259,-0.054006577
1750255693517,899323723,-0.10314095,-0.03546259,-0.054006577
1750255693534,899340390,0.0031182293,0.0039400863,-0.031049728
1750255693534,899340390,0.0031182293,0.0039400863,-0.031049728
1750255693551,899357057,0.013814442,0.030522622,-0.047938347
1750255693551,899357057,0.013814442,0.030522622,-0.047938347
1750255693567,899373724,-0.06971861,0.14665577,-0.11654091
1750255693567,899373724,-0.06971861,0.14665577,-0.11654091
1750255693584,899390391,-0.1703057,0.08733025,-0.020578384
1750255693584,899390391,-0.1703057,0.08733025,-0.020578384
1750255693601,899407058,-0.17699209,-0.038587388,0.33156013
1750255693601,899407058,-0.17699209,-0.038587388,0.33156013
1750255693617,899423725,-0.28714922,-0.10306778,-0.050697327
1750255693617,899423725,-0.28714922,-0.10306778,-0.050697327
1750255693634,899440392,-0.25472957,0.07782944,-0.26559067
1750255693634,899440392,-0.25472957,0.07782944,-0.26559067
1750255693651,899457059,-0.10126724,0.1195302,-0.0609169
1750255693651,899457059,-0.10126724,0.1195302,-0.0609169
1750255693667,899473726,0.14923222,0.03235652,0.15299892
1750255693667,899473726,0.14923222,0.03235652,0.15299892
1750255693684,899490393,0.3343889,-0.09232144,0.29771233
1750255693684,899490393,0.3343889,-0.09232144,0.29771233
1750255693701,899507060,0.4581943,0.033873584,0.34059143
1750255693701,899507060,0.4581943,0.033873584,0.34059143
1750255693717,899523727,0.35770902,0.15167053,0.34048557
1750255693717,899523727,0.35770902,0.15167053,0.34048557
1750255693734,899540394,0.13983753,0.014987578,-0.077028275
1750255693734,899540394,0.13983753,0.014987578,-0.077028275
1750255693751,899557061,0.05180002,-0.09023427,-0.106983185
1750255693751,899557061,0.05180002,-0.09023427,-0.106983185
1750255693767,899573728,0.14607845,-0.12533326,0.053066254
1750255693767,899573728,0.14607845,-0.12533326,0.053066254
1750255693784,899590395,0.19034363,-0.043614727,0.25029373
1750255693784,899590395,0.19034363,-0.043614727,0.25029373
1750255693801,899607062,0.09692058,-0.027440825,0.12608242
1750255693801,899607062,0.09692058,-0.027440825,0.12608242
1750255693817,899623729,0.07701139,-0.036661156,0.17881012
1750255693817,899623729,0.07701139,-0.036661156,0.17881012
1750255693834,899640396,0.019189257,-0.07476866,-0.020484924
1750255693834,899640396,0.019189257,-0.07476866,-0.020484924
1750255693851,899657063,0.027734159,-0.06429146,-0.011084557
1750255693851,899657063,0.027734159,-0.06429146,-0.011084557
1750255693867,899673730,0.029653016,-0.08056709,0.048187256
1750255693867,899673730,0.029653016,-0.08056709,0.048187256
1750255693884,899690397,0.07685314,-0.078465484,0.2588873
1750255693884,899690397,0.07685314,-0.078465484,0.2588873
1750255693901,899707064,0.096081965,-0.077328525,0.2157507
1750255693901,899707064,0.096081965,-0.077328525,0.2157507
1750255693917,899723731,0.07646289,0.008113939,0.31527805
1750255693917,899723731,0.07646289,0.008113939,0.31527805
1750255693934,899740398,0.047310315,-0.11331073,0.67544556
1750255693934,899740398,0.047310315,-0.11331073,0.67544556
1750255693951,899757065,0.10294694,-0.18652458,1.093646
1750255693951,899757065,0.10294694,-0.18652458,1.093646
1750255693967,899773732,0.003203164,-0.14840388,1.2882471
1750255693967,899773732,0.003203164,-0.14840388,1.2882471
1750255693984,899790399,-0.33597237,0.012303187,1.151823
1750255693984,899790399,-0.33597237,0.012303187,1.151823
1750255694001,899807066,-0.16153952,0.7122674,0.95100594
