timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1750254762860,-0.75956047,3.3949032,9.281571
1750254762890,-1.0238205,3.3765726,8.762479
1750254762920,-0.6476316,3.314847,8.742802
1750254762950,-0.5064485,3.2658408,8.680702
1750254762970,-1.1896938,3.6709845,8.73936
1750254763000,-1.8008885,3.9994392,9.086968
1750254763030,-1.0113257,3.3988686,8.920871
1750254763061,-1.1465981,3.3732805,9.325416
1750254763081,-1.0265888,3.2072577,9.808146
1750254763101,-0.93126965,3.0725837,9.640702
1750254763131,-0.9168296,3.435455,9.050831
1750254763161,-1.0807576,3.6450224,8.487071
1750254763181,-1.1079168,3.6115036,8.653768
1750254763211,-0.7269395,3.4787002,9.16044
1750254763241,-0.54183775,3.394978,9.114427
1750254763272,-0.71803606,3.7610664,8.754324
1750254763302,-0.16168344,3.467627,9.283143
1750254763332,0.11866262,3.5842695,9.437794
1750254763352,0.16826749,3.9477394,9.215806
1750254763381,0.29426235,3.941305,8.936807
1750254763412,-0.04369418,4.686201,8.598701
1750254763421,-0.17694648,4.8542438,8.614712
1750254763452,-0.10654198,4.510676,8.515128
1750254763462,-0.40342298,4.830826,8.773627
1750254763492,-0.5767782,4.7602715,8.874108
1750254763522,-0.023942016,4.063933,8.471883
1750254763532,-0.18412907,4.2522516,8.312519
1750254763582,-2.1584477,5.6194906,7.1981673
1750254763613,-1.0094553,4.070442,7.055712
1750254763632,-1.6606781,3.8631194,7.8793926
1750254763662,-1.8127848,3.9345713,8.910396
1750254763682,-1.4290391,4.368595,9.1512375
1750254763702,-1.3144168,4.6335287,9.080608
1750254763732,-1.7533039,4.4253078,8.804452
1750254763752,-1.631424,4.6713867,8.641796
1750254763802,-1.2622681,4.885518,9.529073
1750254763833,-1.2264298,3.8279545,10.593145
1750254763853,-1.5123124,3.7233577,10.811542
1750254763873,-2.1018097,4.209605,10.7990465
1750254763893,-2.150068,4.2070613,10.539276
1750254763912,-1.4698154,3.7933133,10.305692
1750254763933,-1.3959693,3.6100073,10.465579
1750254763943,-1.6394296,3.3179147,10.7769
1750254763993,-2.5957634,2.2967129,11.403059
1750254764014,-2.533664,2.3340473,10.544738
1750254764044,-1.5225626,2.6790369,8.693048
1750254764063,-1.4376433,2.59307,8.0484085
1750254764084,-1.9989339,2.5825207,8.407165
1750254764104,-2.1267993,2.2914755,8.870518
1750254764133,-2.6271875,2.0371664,9.204509
1750254764163,-2.0530279,2.482488,8.011747
1750254764173,-1.990255,2.5225909,7.5173445
1750254764184,-1.9582325,2.2428432,7.369278
1750254764214,-3.045275,1.7395371,7.2964044
1750254764234,-2.8684032,1.8415152,6.6034327
1750254764254,-2.3604584,2.2569091,6.2154226
1750254764274,-2.1771524,2.5496004,6.655806
1750254764304,-2.3385365,1.9318963,8.479364
1750254764334,-3.2759414,1.3499557,9.442059
1750254764354,-3.1169512,2.2147863,8.92334
1750254764384,-2.1771524,3.1134348,8.836325
1750254764404,-2.0747254,2.9900587,9.305963
1750254764435,-1.9283798,1.3689597,10.962825
1750254764454,-1.7252468,1.4073417,11.557634
1750254764485,-0.82270753,2.5231893,10.847754
1750254764515,0.10190321,3.2996588,10.682554
1750254764534,0.114173494,2.8721442,11.500249
1750254764555,-0.4126257,2.3144448,11.80708
1750254764605,-0.36017773,2.6962452,9.77373
1750254764615,-0.16594811,2.9053638,9.532065
1750254764645,-0.029403789,2.9040918,8.996737
1750254764665,-0.51662385,2.6508303,9.041778
1750254764686,-0.72155255,2.3882911,9.191041
1750254764715,-0.81313074,2.484957,9.100361
1750254764745,-0.85540336,2.7271454,8.614712
