timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1747567537977,-1.2652608,3.5781345,8.660875
1747567538008,-1.3667151,3.4861822,8.862512
1747567538028,-1.3438206,3.4627638,9.124377
1747567538047,-1.2937667,3.4962826,9.250971
1747567538068,-1.2981062,3.519327,9.2130375
1747567538087,-1.3749452,3.5003228,9.159392
1747567538108,-1.3973908,3.4255788,9.041778
1747567538128,-1.3916297,3.4293947,9.05345
1747567538148,-1.4060698,3.487454,9.11091
1747567538168,-1.407192,3.551499,9.102157
1747567538188,-1.4292636,3.568857,9.048661
1747567538208,-1.4950293,3.563844,8.915633
1747567538248,-1.5518916,3.7924154,8.696938
1747567538268,-1.3511528,3.9410806,8.907702
1747567538288,-1.2747627,3.9188592,9.063475
1747567538308,-1.4569466,3.9096565,8.881889
1747567538328,-1.6848446,4.0250273,8.557325
1747567538348,-1.634716,4.1317186,8.415469
1747567538369,-1.4089876,4.084957,8.695741
1747567538389,-1.1914146,3.977143,8.907029
1747567538408,-1.1629087,4.0033298,8.837597
1747567538428,-1.2444612,4.229881,8.486248
1747567538469,-1.2204443,4.678719,7.875053
1747567538489,-0.8596681,4.6327057,8.615311
1747567538509,-0.22498015,4.2565165,9.636138
1747567538529,0.09958383,3.9956234,10.141614
1747567538549,-0.042871173,3.8492777,9.9659395
1747567538568,-0.40013096,3.7921162,9.403302
1747567538589,-0.5814917,3.7527616,9.113005
1747567538609,-0.131307,3.557634,9.359832
1747567538619,0.22131401,3.482142,9.563489
1747567538659,0.63416415,3.38383,9.352724
1747567538679,0.1325041,3.6353707,8.72709
1747567538700,0.12360066,4.010812,8.507871
1747567538719,0.16781858,4.01156,9.16059
1747567538740,0.31176996,3.8187518,9.468843
1747567538760,0.28902504,4.2333975,8.962694
1747567538779,0.05581483,4.759972,8.4442
1747567538800,-0.32366616,4.743587,7.7994113
1747567538820,-0.04938041,4.1641154,7.030124
1747567538829,-0.22939445,4.759,7.2250276
1747567538860,0.3576339,5.3894978,8.399757
1747567538879,1.3884873,4.6516347,7.787141
1747567538900,1.3670144,4.743886,6.403143
1747567538920,0.84455466,5.011214,5.385233
1747567538940,0.013691841,4.8656163,5.383213
1747567538960,-1.4620342,7.0295258,4.5031943
1747567538980,-1.5731401,6.6067247,4.1983075
1747567539000,-1.1756278,6.0126634,5.9184666
1747567539020,-1.2528409,6.656255,7.7345433
1747567539030,-0.9093477,8.277653,8.142904
1747567539060,-1.3458406,8.246453,6.830957
1747567539081,-2.213215,7.7204027,9.46847
1747567539101,0.48534957,8.680702,11.890204
1747567539120,3.1721675,7.8365965,12.19943
1747567539141,3.1156046,8.500014,14.702568
1747567539161,2.8274026,8.829217,15.296555
1747567539181,2.6973674,8.754698,13.961787
1747567539200,2.4259248,7.547721,12.555119
