timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1750251499879,1000775292,0.7811541,-0.07539437,-1.0492105
1750251499879,1000775292,0.7811541,-0.07539437,-1.0492105
1750251499896,1000791959,0.88018584,-0.14727353,-1.357131
1750251499896,1000791959,0.88018584,-0.14727353,-1.357131
1750251499912,1000808626,0.7821941,-0.046388116,-1.326788
1750251499912,1000808626,0.7821941,-0.046388116,-1.326788
1750251499929,1000825293,0.7691198,0.38781318,-1.2091999
1750251499929,1000825293,0.7691198,0.38781318,-1.2091999
1750251499946,1000841960,0.89156467,0.6148078,-0.9246206
1750251499946,1000841960,0.89156467,0.6148078,-0.9246206
1750251499962,1000858627,0.680087,0.1986193,-0.8851013
1750251499962,1000858627,0.680087,0.1986193,-0.8851013
1750251499979,1000875294,0.48149663,-0.332158,-1.0320482
1750251499979,1000875294,0.48149663,-0.332158,-1.0320482
1750251499996,1000891961,0.77051455,-0.6187716,-0.8735542
1750251499996,1000891961,0.77051455,-0.6187716,-0.8735542
1750251500012,1000908628,1.1315745,-1.040559,-0.7148819
1750251500012,1000908628,1.1315745,-1.040559,-0.7148819
1750251500029,1000925295,1.0022157,-1.7794318,-0.98725414
1750251500029,1000925295,1.0022157,-1.7794318,-0.98725414
1750251500046,1000941962,0.6571834,-2.008046,-1.1228542
1750251500046,1000941962,0.6571834,-2.008046,-1.1228542
1750251500062,1000958629,0.5448909,-0.98142195,-1.1480742
1750251500062,1000958629,0.5448909,-0.98142195,-1.1480742
1750251500079,1000975296,0.72375554,-0.21331671,-0.8287401
1750251500079,1000975296,0.72375554,-0.21331671,-0.8287401
1750251500096,1000991963,1.1221131,-0.19460192,-0.6395025
1750251500096,1000991963,1.1221131,-0.19460192,-0.6395025
1750251500112,1001008630,1.5062052,-0.30920413,-0.3851843
1750251500112,1001008630,1.5062052,-0.30920413,-0.3851843
1750251500129,1001025297,1.5784605,-0.35070604,-0.39402962
1750251500129,1001025297,1.5784605,-0.35070604,-0.39402962
1750251500146,1001041964,1.2863922,0.122558944,-0.7599716
1750251500146,1001041964,1.2863922,0.122558944,-0.7599716
1750251500162,1001058631,0.6180941,0.55364317,-0.76253414
1750251500162,1001058631,0.6180941,0.55364317,-0.76253414
1750251500179,1001075298,0.21126914,0.4727509,-0.7341385
1750251500179,1001075298,0.21126914,0.4727509,-0.7341385
1750251500196,1001091965,0.5274564,0.024956591,-0.97946644
1750251500196,1001091965,0.5274564,0.024956591,-0.97946644
1750251500212,1001108632,1.0209178,-0.5820173,-1.236165
1750251500212,1001108632,1.0209178,-0.5820173,-1.236165
1750251500229,1001125299,1.0079376,-0.6317547,-1.474019
1750251500229,1001125299,1.0079376,-0.6317547,-1.474019
1750251500246,1001141966,0.6835301,-0.3710698,-1.2128
1750251500246,1001141966,0.6835301,-0.3710698,-1.2128
1750251500262,1001158633,0.58508843,-0.2024981,-0.9105234
1750251500262,1001158633,0.58508843,-0.2024981,-0.9105234
1750251500279,1001175300,1.1834339,-0.8993228,-0.69123745
1750251500279,1001175300,1.1834339,-0.8993228,-0.69123745
1750251500296,1001191967,1.6108931,-1.3829535,-1.1506691
1750251500296,1001191967,1.6108931,-1.3829535,-1.1506691
1750251500312,1001208634,1.5914593,-1.1647393,-1.0878296
1750251500312,1001208634,1.5914593,-1.1647393,-1.0878296
1750251500329,1001225301,1.41196,-0.13901427,-0.95323086
1750251500329,1001225301,1.41196,-0.13901427,-0.95323086
1750251500346,1001241968,1.4703403,0.43589017,-0.5459881
1750251500346,1001241968,1.4703403,0.43589017,-0.5459881
1750251500362,1001258635,1.305859,-0.01778508,-0.43218708
1750251500362,1001258635,1.305859,-0.01778508,-0.43218708
1750251500379,1001275302,1.1823395,-0.89596546,-0.33740234
1750251500379,1001275302,1.1823395,-0.89596546,-0.33740234
1750251500396,1001291969,1.1178104,-0.8523056,-0.42217636
1750251500396,1001291969,1.1178104,-0.8523056,-0.42217636
1750251500412,1001308636,1.3378738,-0.59649837,-0.22276878
1750251500412,1001308636,1.3378738,-0.59649837,-0.22276878
1750251500429,1001325303,1.1427567,0.1868646,-0.20022202
1750251500429,1001325303,1.1427567,0.1868646,-0.20022202
1750251500446,1001341970,0.5464474,0.63587457,-0.40708828
1750251500446,1001341970,0.5464474,0.63587457,-0.40708828
1750251500462,1001358637,0.14334768,-0.46564078,-0.49746513
1750251500462,1001358637,0.14334768,-0.46564078,-0.49746513
1750251500479,1001375304,0.28864166,-1.6330422,-0.6386652
1750251500479,1001375304,0.28864166,-1.6330422,-0.6386652
1750251500496,1001391971,0.6432904,-1.6680975,-0.50538254
1750251500496,1001391971,0.6432904,-1.6680975,-0.50538254
1750251500512,1001408638,0.67194825,-1.1952382,-0.061561584
1750251500512,1001408638,0.67194825,-1.1952382,-0.061561584
1750251500529,1001425305,0.53610516,-0.72797155,0.28778172
1750251500529,1001425305,0.53610516,-0.72797155,0.28778172
1750251500546,1001441972,0.49631336,0.10553619,0.2622137
1750251500546,1001441972,0.49631336,0.10553619,0.2622137
1750251500562,1001458639,0.5031234,-0.075637616,-0.06422615
1750251500562,1001458639,0.5031234,-0.075637616,-0.06422615
1750251500579,1001475306,0.30505905,-1.2637035,-0.8305607
1750251500579,1001475306,0.30505905,-1.2637035,-0.8305607
1750251500596,1001491973,0.35579887,-1.6320777,-1.2168608
1750251500596,1001491973,0.35579887,-1.6320777,-1.2168608
1750251500612,1001508640,0.8479434,-0.82117045,-0.6943455
1750251500612,1001508640,0.8479434,-0.82117045,-0.6943455
1750251500629,1001525307,1.4877968,-0.05302297,0.07801056
1750251500629,1001525307,1.4877968,-0.05302297,0.07801056
1750251500646,1001541974,1.3658023,0.70940703,-0.5349922
1750251500646,1001541974,1.3658023,0.70940703,-0.5349922
1750251500662,1001558641,0.5319103,1.2283779,-2.0305452
1750251500662,1001558641,0.5319103,1.2283779,-2.0305452
1750251500679,1001575308,1.3203757,1.4413887,-0.77856827
1750251500679,1001575308,1.3203757,1.4413887,-0.77856827
1750251500696,1001591975,1.9082886,1.8196291,0.50250435
1750251500696,1001591975,1.9082886,1.8196291,0.50250435
1750251500712,1001608642,1.2273262,2.0046816,-0.46494865
1750251500712,1001608642,1.2273262,2.0046816,-0.46494865
1750251500729,1001625309,1.6388086,0.7744222,-0.13740444
1750251500729,1001625309,1.6388086,0.7744222,-0.13740444
1750251500746,1001641976,1.9728628,0.15841252,0.25494194
1750251500746,1001641976,1.9728628,0.15841252,0.25494194
1750251500762,1001658643,1.2987589,-0.20940907,-0.55862045
1750251500762,1001658643,1.2987589,-0.20940907,-0.55862045
1750251500779,1001675310,1.1960195,-0.84412426,-0.8667669
1750251500779,1001675310,1.1960195,-0.84412426,-0.8667669
1750251500796,1001691977,0.36455062,0.5239492,-0.23226643
1750251500796,1001691977,0.36455062,0.5239492,-0.23226643
1750251500812,1001708644,-0.19502416,0.005450936,0.39462948
1750251500812,1001708644,-0.19502416,0.005450936,0.39462948
1750251500829,1001725311,0.12537026,0.07893329,0.338583
1750251500829,1001725311,0.12537026,0.07893329,0.338583
1750251500846,1001741978,0.3350628,-0.5142944,-0.5579281
1750251500846,1001741978,0.3350628,-0.5142944,-0.5579281
1750251500862,1001758645,0.11747863,-0.5193829,-1.0373726
1750251500862,1001758645,0.11747863,-0.5193829,-1.0373726
1750251500879,1001775312,-0.11670858,-0.16098922,-0.9371586
1750251500879,1001775312,-0.11670858,-0.16098922,-0.9371586
1750251500896,1001791979,-0.33552143,-0.27532208,0.21968651
1750251500896,1001791979,-0.33552143,-0.27532208,0.21968651
1750251500912,1001808646,-0.2586064,-0.1267498,1.151659
1750251500912,1001808646,-0.2586064,-0.1267498,1.151659
1750251500929,1001825313,-0.0048889546,0.38797137,0.32069302
1750251500929,1001825313,-0.0048889546,0.38797137,0.32069302
1750251500946,1001841980,0.4112253,-0.28204623,0.15609455
1750251500946,1001841980,0.4112253,-0.28204623,0.15609455
1750251500962,1001858647,0.5266086,0.36586818,-0.025179863
1750251500962,1001858647,0.5266086,0.36586818,-0.025179863
1750251500979,1001875314,0.08529637,0.83950955,-0.035632133
1750251500979,1001875314,0.08529637,0.83950955,-0.035632133
1750251500996,1001891981,-0.29192558,-0.21817128,0.79741
1750251500996,1001891981,-0.29192558,-0.21817128,0.79741
1750251501012,1001908648,-0.3900842,-1.0190083,0.1611309
1750251501012,1001908648,-0.3900842,-1.0190083,0.1611309
1750251501029,1001925315,0.09581439,-1.011668,-1.1336708
1750251501029,1001925315,0.09581439,-1.011668,-1.1336708
1750251501046,1001941982,0.69468635,-0.41650394,-0.74525166
1750251501046,1001941982,0.69468635,-0.41650394,-0.74525166
1750251501062,1001958649,0.48991594,0.6707582,0.20275116
1750251501062,1001958649,0.48991594,0.6707582,0.20275116
1750251501079,1001975316,-0.11804401,1.1720375,0.45789242
1750251501079,1001975316,-0.11804401,1.1720375,0.45789242
1750251501096,1001991983,-0.14561205,0.3344211,-0.04141903
1750251501096,1001991983,-0.14561205,0.3344211,-0.04141903
1750251501112,1002008650,0.24498342,-0.16986597,-0.6770325
1750251501112,1002008650,0.24498342,-0.16986597,-0.6770325
1750251501129,1002025317,0.13268347,0.14628983,-0.31558418
1750251501129,1002025317,0.13268347,0.14628983,-0.31558418
1750251501146,1002041984,0.063416325,-0.2834825,0.66275024
1750251501146,1002041984,0.063416325,-0.2834825,0.66275024
1750251501162,1002058651,-0.116309464,-0.6988191,0.32834244
1750251501162,1002058651,-0.116309464,-0.6988191,0.32834244
1750251501179,1002075318,-0.18312079,-0.4484871,-0.6080799
1750251501179,1002075318,-0.18312079,-0.4484871,-0.6080799
1750251501196,1002091985,0.10016549,-0.22756402,-0.44035625
1750251501196,1002091985,0.10016549,-0.22756402,-0.44035625
1750251501212,1002108652,-0.124667846,0.42824525,0.034168243
1750251501212,1002108652,-0.124667846,0.42824525,0.034168243
1750251501229,1002125319,-0.6580351,0.93588716,0.27313805
1750251501229,1002125319,-0.6580351,0.93588716,0.27313805
1750251501246,1002141986,-0.44554248,0.5639441,0.014237404
1750251501246,1002141986,-0.44554248,0.5639441,0.014237404
1750251501262,1002158653,0.07492101,0.26478326,-0.28002262
1750251501262,1002158653,0.07492101,0.26478326,-0.28002262
1750251501279,1002175320,-0.017235894,0.39860216,-0.17250347
1750251501279,1002175320,-0.017235894,0.39860216,-0.17250347
1750251501296,1002191987,-0.18377087,-0.25801918,0.5061083
1750251501296,1002191987,-0.18377087,-0.25801918,0.5061083
1750251501312,1002208654,-0.18493314,-0.537776,0.42558575
1750251501312,1002208654,-0.18493314,-0.537776,0.42558575
1750251501329,1002225321,0.004781864,-0.2980114,-0.42747688
1750251501329,1002225321,0.004781864,-0.2980114,-0.42747688
1750251501346,1002241988,0.109919176,0.21857709,-0.6352711
1750251501346,1002241988,0.109919176,0.21857709,-0.6352711
1750251501362,1002258655,0.11815969,0.53819597,0.16255093
1750251501362,1002258655,0.11815969,0.53819597,0.16255093
1750251501379,1002275322,0.1575757,0.20389706,0.17821693
1750251501379,1002275322,0.1575757,0.20389706,0.17821693
1750251501396,1002291989,0.053145904,0.22135982,-0.37209892
1750251501396,1002291989,0.053145904,0.22135982,-0.37209892
1750251501412,1002308656,0.06904325,-0.24984297,0.14294815
1750251501412,1002308656,0.06904325,-0.24984297,0.14294815
1750251501429,1002325323,-0.13835193,0.09807033,0.29065228
1750251501429,1002325323,-0.13835193,0.09807033,0.29065228
1750251501446,1002341990,-0.058216784,0.19995573,0.37235546
1750251501446,1002341990,-0.058216784,0.19995573,0.37235546
1750251501462,1002358657,0.057888404,-0.12719925,0.33294296
1750251501462,1002358657,0.057888404,-0.12719925,0.33294296
1750251501479,1002375324,0.029898072,-0.07508005,0.35650253
1750251501479,1002375324,0.029898072,-0.07508005,0.35650253
1750251501496,1002391991,-0.104539745,0.40079406,0.0836525
1750251501496,1002391991,-0.104539745,0.40079406,0.0836525
1750251501512,1002408658,-0.18958054,-0.099375315,0.40765572
1750251501512,1002408658,-0.18958054,-0.099375315,0.40765572
1750251501529,1002425325,-0.332408,-0.04464595,0.21469784
1750251501529,1002425325,-0.332408,-0.04464595,0.21469784
1750251501546,1002441992,-0.030865435,-0.5360153,-0.21298218
1750251501546,1002441992,-0.030865435,-0.5360153,-0.21298218
1750251501562,1002458659,-0.15051897,0.0126172975,-0.4158144
1750251501562,1002458659,-0.15051897,0.0126172975,-0.4158144
1750251501579,1002475326,0.11067583,0.23190303,0.60920143
1750251501579,1002475326,0.11067583,0.23190303,0.60920143
1750251501596,1002491993,0.69931376,0.12683524,1.066329
1750251501596,1002491993,0.69931376,0.12683524,1.066329
1750251501612,1002508660,0.687349,-0.13921262,0.21184158
1750251501612,1002508660,0.687349,-0.13921262,0.21184158
1750251501629,1002525327,0.055803537,-0.25784567,-0.30152035
1750251501629,1002525327,0.055803537,-0.25784567,-0.30152035
1750251501646,1002541994,0.058275163,0.23765773,1.2429266
1750251501646,1002541994,0.058275163,0.23765773,1.2429266
1750251501662,1002558661,0.12816902,0.51491135,2.4511213
1750251501662,1002558661,0.12816902,0.51491135,2.4511213
1750251501679,1002575328,-0.3681778,0.36594656,2.7903757
1750251501679,1002575328,-0.3681778,0.36594656,2.7903757
1750251501696,1002591995,-0.23476611,-0.5917232,2.1762848
1750251501696,1002591995,-0.23476611,-0.5917232,2.1762848
