timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1750252626278,2127141125,0.048539568,-0.049493816,-0.0836792
1750252626278,2127141125,0.048539568,-0.049493816,-0.0836792
1750252626295,2127157792,0.1008043,-0.091461726,-0.13836193
1750252626295,2127157792,0.1008043,-0.091461726,-0.13836193
1750252626311,2127174459,-0.07112885,-0.058538936,-0.045674324
1750252626311,2127174459,-0.07112885,-0.058538936,-0.045674324
1750252626328,2127191126,-0.14384896,-0.09353972,0.0064296722
1750252626328,2127191126,-0.14384896,-0.09353972,0.0064296722
1750252626345,2127207793,-0.14230424,-0.11047441,-0.0087890625
1750252626345,2127207793,-0.14230424,-0.11047441,-0.0087890625
1750252626361,2127224460,-0.1448191,-0.109771684,-0.079050064
1750252626361,2127224460,-0.1448191,-0.109771684,-0.079050064
1750252626378,2127241127,-0.17460471,-0.0581013,-0.11764526
1750252626378,2127241127,-0.17460471,-0.0581013,-0.11764526
1750252626395,2127257794,-0.11013595,-0.1101283,-0.22414112
1750252626395,2127257794,-0.11013595,-0.1101283,-0.22414112
1750252626411,2127274461,-0.10133301,-0.06264375,-0.25022984
1750252626411,2127274461,-0.10133301,-0.06264375,-0.25022984
1750252626428,2127291128,-0.039835025,0.046669506,-0.18099403
1750252626428,2127291128,-0.039835025,0.046669506,-0.18099403
1750252626445,2127307795,-0.02339316,0.11038746,-0.038731575
1750252626445,2127307795,-0.02339316,0.11038746,-0.038731575
1750252626461,2127324462,-0.09002422,0.12937243,0.07237053
1750252626461,2127324462,-0.09002422,0.12937243,0.07237053
1750252626478,2127341129,-0.08529169,0.051549464,0.010231972
1750252626478,2127341129,-0.08529169,0.051549464,0.010231972
1750252626495,2127357796,-0.05753444,-0.0035317282,-0.028089523
1750252626495,2127357796,-0.05753444,-0.0035317282,-0.028089523
1750252626511,2127374463,-0.079185754,0.04150457,0.058717728
1750252626511,2127374463,-0.079185754,0.04150457,0.058717728
1750252626528,2127391130,-0.1547859,0.06917905,0.12313843
1750252626528,2127391130,-0.1547859,0.06917905,0.12313843
1750252626545,2127407797,-0.069015816,0.0040800055,-0.00475502
1750252626545,2127407797,-0.069015816,0.0040800055,-0.00475502
1750252626561,2127424464,-0.050397716,0.037309676,-0.083102226
1750252626561,2127424464,-0.050397716,0.037309676,-0.083102226
1750252626578,2127441131,-0.20932876,0.18300772,0.029337883
1750252626578,2127441131,-0.20932876,0.18300772,0.029337883
1750252626595,2127457798,-0.19523603,0.29636833,0.08710384
1750252626595,2127457798,-0.19523603,0.29636833,0.08710384
1750252626611,2127474465,-0.094162025,0.3683462,-0.01495266
1750252626611,2127474465,-0.094162025,0.3683462,-0.01495266
1750252626628,2127491132,-0.08125998,0.50717336,-0.14337826
1750252626628,2127491132,-0.08125998,0.50717336,-0.14337826
1750252626645,2127507799,-0.13557254,0.57388705,-0.26426125
1750252626645,2127507799,-0.13557254,0.57388705,-0.26426125
1750252626661,2127524466,-0.124780394,0.61729294,-0.23287582
1750252626661,2127524466,-0.124780394,0.61729294,-0.23287582
1750252626678,2127541133,-0.26607427,0.6099521,-0.17842674
1750252626678,2127541133,-0.26607427,0.6099521,-0.17842674
1750252626695,2127557800,-0.2643139,0.46621808,-0.20156097
1750252626695,2127557800,-0.2643139,0.46621808,-0.20156097
1750252626711,2127574467,-0.49312687,0.48270664,-0.11063194
1750252626711,2127574467,-0.49312687,0.48270664,-0.11063194
1750252626728,2127591134,-0.694997,0.58052886,-0.05335903
1750252626728,2127591134,-0.694997,0.58052886,-0.05335903
1750252626745,2127607801,-0.34491637,0.5449567,-0.07609367
1750252626745,2127607801,-0.34491637,0.5449567,-0.07609367
1750252626761,2127624468,-0.1989739,0.66364884,-0.06988335
1750252626761,2127624468,-0.1989739,0.66364884,-0.06988335
1750252626778,2127641135,-0.29762125,0.6453256,-0.25584984
1750252626778,2127641135,-0.29762125,0.6453256,-0.25584984
1750252626795,2127657802,-0.25590315,0.5431899,-0.5889616
1750252626795,2127657802,-0.25590315,0.5431899,-0.5889616
1750252626811,2127674469,-0.33577827,0.250075,-1.0073395
1750252626811,2127674469,-0.33577827,0.250075,-1.0073395
1750252626828,2127691136,-0.3231789,0.07734096,-1.3026114
1750252626828,2127691136,-0.3231789,0.07734096,-1.3026114
1750252626845,2127707803,-0.4214287,0.14067224,-1.4694309
1750252626845,2127707803,-0.4214287,0.14067224,-1.4694309
1750252626861,2127724470,0.047217894,-0.09554084,-1.6949043
1750252626861,2127724470,0.047217894,-0.09554084,-1.6949043
1750252626878,2127741137,-0.039951123,-0.23085469,-1.2936869
1750252626878,2127741137,-0.039951123,-0.23085469,-1.2936869
1750252626895,2127757804,0.09551569,-0.32840446,-0.90211964
1750252626895,2127757804,0.09551569,-0.32840446,-0.90211964
1750252626911,2127774471,0.15144865,-0.035547834,-0.81006145
1750252626911,2127774471,0.15144865,-0.035547834,-0.81006145
1750252626928,2127791138,0.13842323,-0.26297864,-0.79549694
1750252626928,2127791138,0.13842323,-0.26297864,-0.79549694
1750252626945,2127807805,0.30852252,-0.5386815,-0.48290062
1750252626945,2127807805,0.30852252,-0.5386815,-0.48290062
1750252626961,2127824472,0.32058567,-0.71190554,-0.30335712
1750252626961,2127824472,0.32058567,-0.71190554,-0.30335712
1750252626978,2127841139,0.28466803,-0.654325,-0.33252525
1750252626978,2127841139,0.28466803,-0.654325,-0.33252525
1750252626995,2127857806,0.39890185,-0.68357044,-0.95824814
1750252626995,2127857806,0.39890185,-0.68357044,-0.95824814
