timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1750252301098,-0.37439328,4.916119,8.67771
1750252301128,-0.5852327,4.879533,8.341024
1750252301148,-0.5264999,4.858883,8.609849
1750252301178,-0.54303485,4.8474355,8.579621
1750252301208,-0.7603087,4.780622,8.506299
1750252301228,-0.71579146,4.791546,8.354716
1750252301248,-0.76217914,4.8936734,8.255582
1750252301269,-0.8133552,4.8450413,8.443302
1750252301299,-0.831611,4.7661824,8.522086
1750252301319,-0.83385557,4.788254,8.452654
1750252301349,-0.75387424,4.8317237,8.592042
1750252301379,-0.533084,4.83524,8.748937
1750252301408,-0.5494693,4.860005,8.7021
1750252301429,-0.5196914,4.8227453,8.56144
1750252301449,-0.52620065,4.820426,8.547824
1750252301479,-0.4765958,4.792219,8.75769
1750252301509,-0.45198038,4.8372602,8.593015
1750252301519,-0.42549452,4.8526726,8.552612
1750252301549,-0.31498715,4.862324,8.583736
1750252301569,-0.36085108,4.794239,8.651896
1750252301579,-0.3648913,4.734384,8.661249
1750252301599,-0.39384618,4.621557,8.634315
1750252301629,-0.448015,4.6150484,8.559496
1750252301659,-0.3139397,4.7731404,8.327033
1750252301689,-0.19460371,4.8899326,8.27294
1750252301720,-0.0851438,4.9143233,8.289998
1750252301739,-0.056712653,4.936021,8.290148
1750252301769,-0.053944357,4.909984,8.486398
1750252301800,0.016609775,5.0348563,8.331821
1750252301809,0.051475335,5.1145387,8.150162
1750252301840,0.008604162,5.2623057,7.9649105
1750252301860,0.016385319,5.2846017,8.100781
1750252301880,0.05641338,5.3891234,8.2694235
1750252301900,0.10444705,5.54123,8.226103
1750252301930,0.17320552,5.7612724,7.916877
1750252301960,0.23089083,5.9350014,7.5471973
1750252301980,0.26021978,5.810503,7.6370544
1750252302010,0.09322423,5.525967,8.047062
1750252302031,-0.008604162,5.333234,8.06816
1750252302060,-0.14230536,5.2438254,7.8302364
1750252302071,-0.15435119,5.2768955,7.802853
1750252302101,0.046462476,5.4017677,7.829264
1750252302121,0.06404489,5.3639097,8.151434
1750252302141,0.037409402,5.289839,8.546926
1750252302151,-0.0099509,5.2777934,8.63177
1750252302181,-0.001496376,5.37199,8.316035
1750252302211,0.046462476,5.4771104,8.07669
1750252302241,0.030376434,5.4518967,8.135572
1750252302251,-0.013093291,5.4540663,8.191237
1750252302281,-0.063970074,5.48347,8.3512745
1750252302301,-0.054692544,5.566968,8.295835
1750252302321,-0.0398036,5.689895,8.183531
1750252302352,0.109834,5.6852565,8.232088
1750252302381,-0.027159225,5.5641994,8.640899
1750252302412,-0.21241058,5.7143607,8.548123
1750252302422,-0.22580315,5.756708,8.436868
1750252302452,0.100332014,5.6291423,8.46874
1750252302482,0.5823896,5.1429696,9.363124
1750252302512,0.24203883,4.52347,9.531392
1750252302542,-0.5651064,4.113538,8.489166
1750252302572,-0.9142858,4.1640406,7.6200705
1750252302582,-0.85899466,4.2170124,7.6095214
1750252302612,-0.5893477,4.384307,8.004714
1750252302653,-0.7301567,4.311583,8.728736
1750252302673,-0.9609727,4.4060793,8.897752
1750252302692,-1.1374702,4.603526,8.88997
1750252302712,-1.1361984,4.759149,8.955437
1750252302743,-0.96104753,4.846837,9.290176
1750252302762,-0.8736592,4.7805476,9.509769
1750252302793,-0.8217349,4.624924,9.566855
1750252302813,-0.7504326,4.6235027,9.311125
1750252302853,-0.9640403,4.649465,8.743026
1750252302883,-1.3233202,4.534244,8.214955
1750252302913,-1.287482,4.6119804,7.912687
1750252302923,-1.1693431,4.6636806,7.8728085
1750252302953,-0.670975,4.853795,7.864504
1750252302983,-0.29104513,4.883947,7.888446
1750252303003,-0.15898995,4.764312,8.14268
1750252303053,-0.29508537,4.4484267,8.49807
1750252303074,-0.48527476,4.5039425,8.336236
1750252303093,-0.56884736,4.6090627,8.120009
1750252303124,-0.7008277,4.83928,8.097265
1750252303144,-0.70995563,4.971784,8.200515
1750252303164,-0.66379243,5.1318216,8.387338
1750252303193,-0.4902128,5.394361,8.635586
1750252303224,-0.33137247,5.64044,8.545131
1750252303254,-0.38382047,5.583503,8.75814
1750252303274,-0.427365,5.433566,9.138818
1750252303304,-0.52657473,5.4914756,9.469441
1750252303324,-0.33481413,5.583278,9.232266
1750252303344,-0.13347675,5.717653,9.03654
1750252303374,0.12644377,5.728277,9.062877
1750252303394,0.19961657,5.504868,8.973842
1750252303424,0.23530513,4.844293,9.150714
1750252303434,0.18659809,4.653879,9.347262
1750252303464,0.07766192,4.2035446,9.225682
1750252303475,0.0425719,4.103961,8.959178
1750252303504,-0.020201078,3.9273138,8.522161
1750252303525,0.14454992,3.9129486,8.474502
1750252303544,0.4695628,3.9012768,8.427889
1750252303565,0.7038953,3.8345385,8.276082
1750252303595,0.81964,3.570129,8.408735
1750252303615,0.6462848,3.4140568,8.575432
1750252303645,0.31206924,3.391237,8.592341
1750252303665,0.1161936,3.618387,8.27264
1750252303685,0.1503858,3.9141457,7.919271
1750252303705,0.26912323,4.164265,7.990873
1750252303735,0.30989948,4.473566,8.40275
1750252303765,0.42833763,4.7412677,8.5530615
1750252303785,0.49006316,4.8928504,8.5608425
1750252303815,0.5566519,5.0045547,8.607978
1750252303835,0.46649525,4.9617586,8.623541
1750252303865,0.14380173,4.7578773,8.584934
1750252303885,0.01877952,4.608913,8.599449
1750252303905,0.013392566,4.4473042,8.61763
1750252303916,0.046387658,4.398822,8.690952
1750252303946,0.08888474,4.4069023,8.734871
1750252303966,0.004489128,4.485761,8.459014
1750252303986,0.035090018,4.6166196,8.097789
1750252304016,0.18951602,4.9675946,7.8443775
1750252304046,0.44352585,5.1838207,7.9734397
1750252304076,0.4874445,5.2789903,7.921815
1750252304096,0.37738603,5.305701,7.8477445
1750252304116,0.22662616,5.29373,7.909919
1750252304136,0.14148235,5.2277393,8.133701
1750252304156,0.029478608,5.182624,8.463129
1750252304186,-0.12921207,5.1770124,8.865878
1750252304196,-0.18495208,5.2013283,8.919299
1750252304217,-0.21667525,5.327099,8.883461
1750252304256,0.035164837,5.707852,8.855104
1750252304287,0.20433015,5.9118824,8.819192
1750252304307,0.35366848,5.990966,8.800262
1750252304336,0.27121815,6.3665566,9.210868
1750252304357,0.061650693,6.473996,9.040431
1750252304387,-0.035913024,6.215497,8.605659
1750252304407,0.0067336923,5.8045926,8.684069
1750252304427,0.052298345,5.1397524,9.3460655
1750252304467,-0.08342297,4.1146603,10.552444
1750252304497,-0.33212066,4.0104375,9.302371
1750252304528,-0.4619313,4.3580456,7.553706
1750252304557,-0.44240358,4.63091,7.3117423
1750252304588,-0.24862288,4.680515,7.573234
1750252304608,-0.22535424,4.60188,7.652916
1750252304648,-0.46417585,4.3685203,7.95279
1750252304678,-0.7173627,4.4369793,8.354716
1750252304708,-0.6744167,4.6870985,8.401329
1750252304738,-0.4548235,4.890681,8.049381
1750252304748,-0.3421464,4.935198,8.027309
1750252304778,-0.20822074,4.883049,8.195652
1750252304798,-0.3119196,4.783839,8.374843
1750252304818,-0.50038815,4.737751,8.247875
1750252304848,-0.50510174,4.8258877,8.046089
1750252304878,-0.21443069,5.019668,8.166846
1750252304899,-0.06599019,5.1228433,8.238748
1750252304918,-0.042122986,5.1636195,8.271294
1750252304949,-0.19512744,5.0523643,8.382175
1750252304978,-0.33675942,5.094562,8.288577
1750252305009,-0.285733,5.209259,8.11597
1750252305019,-0.27278936,5.251083,8.092327
1750252305049,-0.26066872,5.4126916,8.091654
1750252305059,-0.3155109,5.4465094,8.062923
1750252305089,-0.30511108,5.4444895,8.158766
1750252305109,-0.15113398,5.507861,8.279149
1750252305139,0.119261175,5.7289505,8.50181
1750252305159,0.14282909,5.764265,8.48146
1750252305189,0.015263036,5.7153335,8.478841
1750252305219,-0.18547581,5.6983495,8.684592
1750252305250,-0.35187283,5.7372556,8.6643915
1750252305269,-0.32710782,5.732542,8.386664
1750252305290,-0.23530513,5.8357916,8.270171
1750252305319,-0.061426237,6.017826,8.736591
1750252305349,0.2009633,5.9185414,9.052102
1750252305369,0.37274727,5.5038958,9.294066
1750252305390,0.2971803,5.088726,9.345692
1750252305400,0.22251113,4.8662148,9.261071
1750252305430,0.10938509,4.418275,8.841263
1750252305450,0.25760114,4.3688946,8.480637
1750252305480,0.7596353,4.6273932,8.115895
1750252305500,1.1658266,4.6645036,7.853206
1750252305520,1.2446108,4.5922284,7.8299375
1750252305540,1.0972925,4.3786206,8.005986
1750252305560,0.96553665,4.068871,8.235006
1750252305580,0.872911,3.8860886,8.508918
1750252305600,0.8748563,3.9042697,8.691999
1750252305620,0.83550155,4.07134,8.673071
1750252305641,0.80549926,4.2923546,8.478991
1750252305670,0.85689974,4.5248914,8.285809
1750252305691,0.9058313,4.679916,8.239196
1750252305710,0.95880294,4.8714523,8.049381
1750252305731,0.98902977,5.0492964,7.817742
1750252305741,0.98229605,5.123891,7.770756
1750252305770,1.037662,5.320215,7.8881464
1750252305791,0.9967361,5.370344,8.00853
1750252305811,0.885705,5.280786,8.084546
1750252305831,0.6241385,5.099799,8.080655
1750252305861,0.3024924,5.036353,7.9682026
1750252305891,0.2140566,5.1712513,7.965285
1750252305931,0.23350948,5.2388873,8.291719
1750252305952,0.15509938,5.230807,8.32853
1750252305971,0.10527006,5.2665706,8.189068
1750252305991,0.17956513,5.337199,8.035614
1750252306011,0.3585317,5.4548893,8.149488
1750252306031,0.59024554,5.562853,8.354267
1750252306041,0.67060095,5.5860467,8.439187
1750252306072,0.66364276,5.567043,8.473379
1750252306082,0.594585,5.5390606,8.452729
1750252306112,0.33167174,5.4134398,8.3590555
1750252306162,0.16400282,5.332785,8.41734
1750252306192,0.19632454,5.4563856,8.493206
1750252306212,0.2160767,5.569512,8.323966
1750252306242,0.027608138,5.8075104,8.1650505
1750252306272,-0.26972178,6.1100025,8.624139
1750252306302,0.3255366,6.28044,9.045967
1750252306332,1.3064859,6.0532155,9.281796
1750252306342,1.500117,5.8244944,9.523087
1750252306373,1.2018144,5.045855,10.023101
1750252306402,0.48512512,4.5988874,9.19553
1750252306423,0.29029694,4.771868,8.201637
1750252306443,0.32246906,5.142521,7.540613
1750252306463,0.46178165,5.321712,7.3476553
1750252306483,0.50981534,5.2616324,7.454796
1750252306513,0.29456162,4.8635216,7.6412444
1750252306552,-0.10354923,4.773589,7.079804
1750252306583,-0.2983774,4.952107,7.1621795
1750252306603,-0.4412813,5.011513,7.390377
1750252306623,-0.49462712,5.0242324,7.589694
1750252306643,-0.43245268,4.9845033,7.6743145
1750252306673,-0.12704232,4.9200096,8.147618
1750252306703,-0.0066588735,4.871078,8.689082
1750252306724,-0.084694885,4.908488,8.50196
1750252306734,-0.13631986,4.91784,8.3081045
1750252306773,-0.207697,4.9567456,7.8930097
1750252306803,-0.08162732,4.9956517,7.953314
1750252306824,0.09808745,5.0406923,8.131457
1750252306844,0.39055416,5.103166,8.500688
1750252306863,0.47674543,5.070994,8.827796
1750252306884,0.3878607,5.0072484,8.866627
1750252306913,0.121056825,4.904073,8.685117
1750252306923,0.043245267,4.877737,8.637232
1750252306954,-0.07938275,4.8429465,8.489166
1750252306984,-0.065092355,4.981735,8.324565
1750252307014,0.011821371,5.2550483,8.199094
1750252307044,0.20343232,5.5110035,8.260594
