timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1747570257902,4216474799,-2.4010875,-0.23286429,0.38110352
1747570257919,4216491466,-1.900077,0.33579984,0.46492767
1747570257935,4216508133,-1.1188989,0.8913833,0.39213276
1747570257952,4216524800,-0.58340883,0.61298585,0.5151987
1747570257969,4216541467,-0.4279379,-0.2964783,0.3425331
1747570257985,4216558134,-0.5238207,-0.64380336,0.030220985
1747570258002,4216574801,-0.52560526,-0.31795388,0.24337006
1747570258019,4216591468,0.3352415,-0.23171075,0.6730461
1747570258035,4216608135,0.88051546,-0.29336655,0.1422615
1747570258052,4216624802,0.70442164,-0.94427985,-0.723382
1747570258069,4216641469,0.048039418,-1.4634781,-1.3444424
1747570258085,4216658136,0.17519593,-1.615173,-1.1857309
1747570258102,4216674803,1.3834182,-2.2185016,-0.4742422
1747570258119,4216691470,2.0553608,-2.0590458,-0.56346035
1747570258135,4216708137,1.6385955,-1.2776649,-1.2303171
1747570258152,4216724804,1.054449,-1.0673685,-1.48246
1747570258169,4216741471,1.9903653,-2.6530108,-0.9932661
1747570258185,4216758138,3.300419,-3.473939,-1.0128956
1747570258202,4216774805,3.572635,-2.5941727,-1.4987898
1747570258219,4216791472,2.4726508,-2.6018584,-2.1664734
1747570258235,4216808139,1.0069635,-2.153118,-3.1054044
1747570258252,4216824806,-0.5022616,-1.8044627,-3.7432165
1747570258269,4216841473,-0.06726332,-1.679574,-3.239809
1747570258285,4216858140,1.2234805,-1.1113954,-2.2341156
1747570258302,4216874807,2.1940954,-0.22511911,-1.2105713
1747570258319,4216891474,2.8213365,0.76070267,-0.4973812
1747570258335,4216908141,3.810781,0.5146395,-0.22849941
1747570258352,4216924808,4.030705,0.18796098,-0.6784382
1747570258369,4216941475,3.206082,0.080068596,-1.7276316
1747570258385,4216958142,1.679682,-0.13540572,-3.3449502
1747570258402,4216974809,0.2620608,0.064571775,-4.015992
1747570258419,4216991476,1.138482,0.6099644,-2.104196
1747570258435,4217008143,3.597161,0.73667455,0.42572975
1747570258452,4217024810,4.916684,0.6276132,0.64737415
1747570258469,4217041477,4.6189795,0.42019722,-1.3383322
1747570258485,4217058144,3.3658874,0.8668237,-2.6331048
1747570258502,4217074811,2.6625907,1.3493001,-1.9204345
1747570258519,4217091478,2.088533,1.3651371,-0.5462246
1747570258535,4217108145,1.7062624,1.048983,-0.3672409
1747570258552,4217124812,2.7488089,1.1897961,-1.3667364
1747570258569,4217141479,4.1266246,2.0503922,-1.6168833
1747570258585,4217158146,4.265907,2.0419729,0.38445377
1747570258602,4217174813,3.1340494,0.2839589,2.8004189
1747570258619,4217191480,2.4020333,-0.49285054,2.9237432
1747570258635,4217208147,3.515186,-0.23586115,2.149868
1747570258652,4217224814,3.9727228,1.4168978,0.07550526
1747570258669,4217241481,2.5488596,1.8599622,-1.9605131
1747570258685,4217258148,0.39488727,0.5439067,-2.1252465
1747570258702,4217274815,-0.11751484,-1.7161647,-0.50945663
1747570258719,4217291482,1.3825636,-0.5718257,0.33557224
1747570258735,4217308149,3.1364567,1.5153468,0.35389137
1747570258752,4217324816,3.1411989,0.6555116,0.07381344
1747570258769,4217341483,0.98224187,1.3669994,0.35807323
1747570258785,4217358150,-1.2494434,-0.95653486,1.3064852
1747570258802,4217374817,-2.2834523,0.21311468,-0.8062668
1747570258819,4217391484,0.090200216,1.4963974,-1.404417
1747570258835,4217408151,1.9844636,1.0955385,-0.6742506
1747570258852,4217424818,1.9983178,0.27393568,0.88363457
1747570258869,4217441485,1.610507,-0.73957396,0.8827963
1747570258885,4217458152,1.6789744,1.2802246,-0.38297558
1747570258902,4217474819,1.3595061,2.3717477,-0.6437731
1747570258919,4217491486,-0.3695983,9.090679,-1.3796663
1747570258935,4217508153,2.6001003,-0.033616796,1.2450838
1747570258952,4217524820,2.4503007,-6.973128,1.9261322
1747570258969,4217541487,0.92370397,-0.14412786,-1.0455112
1747570258985,4217558154,0.6732402,2.7391322,-0.36101818
1747570259002,4217574821,1.7336236,-1.8684288,3.008644
1747570259019,4217591488,2.4201214,-2.1257482,2.5945673
1747570259035,4217608155,3.311083,-4.7251263,2.6448307
1747570259052,4217624822,3.5277286,-5.301016,1.5736418
1747570259069,4217641489,3.283778,0.73598164,-0.7222109
1747570259085,4217658156,3.9633987,-0.2617471,0.89892673
1747570259102,4217674823,3.3257892,-2.7027235,1.9654341
1747570259119,4217691490,1.2427542,-3.998974,1.6420641
1747570259135,4217708157,-1.382898,-2.3682628,1.1439114
1747570259152,4217724824,-2.5614688,-5.0413265,-0.57711124
1747570259169,4217741491,-0.84451044,0.51721615,-4.0917706
1747570259185,4217758158,-0.049852308,0.797188,2.014185
1747570259202,4217774825,1.3031783,-0.47643307,3.4957085
1747570259219,4217791492,2.0400355,5.9352436,-1.533083
1747570259235,4217808159,3.2955337,4.4272957,-3.5967917
1747570259252,4217824826,2.208018,1.6608074,-5.2032022
1747570259269,4217841493,-0.948545,-0.5836848,-7.9273396
1747570259285,4217858160,-4.6738563,1.2786181,-9.57494
1747570259302,4217874827,-6.621846,4.305001,-6.6596823
1747570259319,4217891494,-5.517003,1.8040102,-2.276279
1747570259335,4217908161,-3.4379818,2.952759,0.06912804
1747570259352,4217924828,-0.3992758,3.0642536,2.3413525
1747570259369,4217941495,2.4722528,-0.59343046,3.802825
1747570259385,4217958162,4.851355,-1.5530713,5.364506
1747570259402,4217974829,6.4569845,-0.10862104,7.5852127
1747570259419,4217991496,6.9281096,-1.3412297,10.644508
1747570259435,4218008163,6.0510883,1.6858063,5.6173496
1747570259452,4218024830,3.4134264,5.860413,-0.8353758
1747570259469,4218041497,1.2722238,3.9054713,-2.420998
1747570259485,4218058164,0.6627947,3.053814,-3.9361796
1747570259502,4218074831,1.1364105,1.6043981,-5.0478396
1747570259519,4218091498,0.70608336,-0.91291946,-2.4741907
1747570259535,4218108165,0.513625,-2.9802184,0.004026413
1747570259552,4218124832,-0.21234244,-2.8392758,-3.053307
1747570259569,4218141499,-0.047354825,-1.0497458,-2.9559164
1747570259585,4218158166,1.2339611,-2.7401552,3.001009
1747570259602,4218174833,3.401435,-2.2502015,5.998062
1747570259619,4218191500,4.1985917,-1.0621675,1.6515121
1747570259635,4218208167,2.257693,-0.47732309,-4.8055763
1747570259652,4218224834,-1.6405983,1.773358,-6.304673
1747570259669,4218241501,-4.71923,1.4847076,-0.63576317
1747570259685,4218258168,-5.170835,-0.03838522,5.850236
1747570259702,4218274835,-1.8696043,0.6013665,3.531578
1747570259719,4218291502,1.45334,2.9041831,-0.51195717
1747570259735,4218308169,2.7109382,3.38224,-2.1303144
1747570259752,4218324836,1.8937469,2.317939,-3.2409258
1747570259769,4218341503,0.29087514,-0.16425475,-5.3712497
1747570259785,4218358170,-1.0724032,-2.3514764,-8.335101
1747570259802,4218374837,-2.1313248,-2.1334527,-8.5150795
1747570259819,4218391504,-2.261282,-0.21760987,-5.5697126
1747570259835,4218408171,-1.36144,1.7779392,-2.5193582
1747570259852,4218424838,0.04741393,2.84961,-0.84353065
1747570259869,4218441505,1.4246117,3.5119333,0.1418581
1747570259885,4218458172,2.1387146,2.853589,2.6155682
1747570259902,4218474839,2.2952106,0.7022017,8.018278
1747570259919,4218491506,2.196211,-5.3946433,14.816284
1747570259935,4218508173,2.0344439,-6.008562,13.067276
1747570259952,4218524840,1.6469747,0.38282093,5.0512085
1747570259969,4218541507,1.0328196,5.081695,-2.0082536
1747570259985,4218558174,-0.084952004,3.397038,-2.9614067
1747570260002,4218574841,-0.5902104,0.35763234,0.15670013
1747570260019,4218591508,-0.6813208,1.0043268,0.96245193
1747570260035,4218608175,-0.23690228,1.9340688,-0.33953285
1747570260052,4218624842,1.4113042,0.57200587,-1.3497086
1747570260069,4218641509,2.4158497,0.12339077,-1.7111053
1747570260085,4218658176,2.0274498,0.6597374,-2.544518
1747570260102,4218674843,0.7812005,-0.2939231,-1.4879751
1747570260119,4218691510,-0.2196651,-2.1655176,-1.6102257
1747570260135,4218708177,-1.0990362,-2.8662004,-3.5515695
1747570260152,4218724844,-1.8023219,-1.9510118,-3.2997851
1747570260169,4218741511,-1.6614429,0.17840044,-0.6581774
1747570260185,4218758178,-0.07847347,0.5752048,3.4534655
1747570260202,4218774845,1.3869015,0.7296129,2.7427654
1747570260219,4218791512,0.8103618,0.7018689,-2.0170841
1747570260235,4218808179,-0.72003585,0.61499995,-5.148095
1747570260252,4218824846,-1.5509815,0.14885896,-4.8158007
1747570260269,4218841513,-1.0298849,-0.19121087,-3.1721153
1747570260285,4218858180,-0.7290672,-0.3269228,-2.794921
1747570260302,4218874847,-0.86739707,-0.6208772,-4.4732866
1747570260319,4218891514,-1.1318386,0.28487197,-5.685536
1747570260335,4218908181,-0.86443794,2.9166193,-4.7444654
1747570260352,4218924848,-0.017764628,3.8071218,-0.36978054
1747570260369,4218941515,0.66335034,2.0883062,5.304739
1747570260385,4218958182,1.070937,0.31674916,11.37364
1747570260402,4218974849,1.2611848,-2.2877212,15.016365
1747570260419,4218991516,1.5629921,-3.6516054,9.810709
1747570260435,4219008183,1.1029593,2.34276,1.3588152
1747570260452,4219024850,0.2864182,7.0125217,-2.7942853
1747570260469,4219041517,0.009472933,3.0968091,-0.2676258
1747570260485,4219058184,1.2159133,-1.3948674,3.6393318
1747570260502,4219074851,2.7475123,0.18802133,2.143674
1747570260519,4219091518,3.799306,2.3602898,-1.5457726
1747570260535,4219108185,4.460687,1.1792905,-3.5931606
1747570260552,4219124852,4.089647,0.6778484,-5.00916
1747570260569,4219141519,3.0968888,1.8005292,-5.398768
1747570260585,4219158186,2.661415,1.4065056,-3.923225
1747570260602,4219174853,1.8279794,0.9105095,-3.0750723
1747570260619,4219191520,0.18347245,1.4685179,-3.4181018
1747570260635,4219208187,-1.179505,1.9845926,-4.0084195
1747570260652,4219224854,-1.3188778,1.3017122,-4.982193
1747570260669,4219241521,-0.04625891,0.13559636,-6.2951307
1747570260685,4219258188,0.26725578,-0.52651405,-8.2433405
1747570260702,4219274855,-1.3712069,-1.5313771,-8.801629
1747570260719,4219291522,-3.6178715,-2.384136,-6.695342
1747570260735,4219308189,-4.8829966,-2.001863,-5.2607765
1747570260752,4219324856,-3.7996576,-1.0502243,-4.8059244
1747570260769,4219341523,-3.2088928,-1.7145158,-4.2341456
1747570260785,4219358190,-5.2693486,-2.8796082,-2.3127337
1747570260802,4219374857,-7.6886015,-3.51995,-0.51562977
1747570260819,4219391524,-6.225268,-3.1862216,0.31253815
1747570260835,4219408191,-2.637506,-1.7118031,0.35625267
1747570260852,4219424858,-2.2638407,-0.60445654,1.3753386
1747570260869,4219441525,-4.580209,-1.3423055,3.195692
1747570260885,4219458192,-5.050537,-3.5484536,3.7383633
1747570260902,4219474859,-3.2439606,-4.446921,4.084322
1747570260919,4219491526,-2.129625,-2.2296996,3.681347
1747570260935,4219508193,-1.9765586,0.955242,4.317872
1747570260952,4219524860,-2.46088,0.5915512,4.3193493
1747570260969,4219541527,-1.5835165,-0.83792406,3.658743
1747570260985,4219558194,0.9765419,-0.13213035,3.1623182
1747570261002,4219574861,2.726778,1.8141822,3.7694178
1747570261019,4219591528,2.2976918,2.6326513,3.7519674
1747570261035,4219608195,-0.051819745,0.95862585,3.1089296
1747570261052,4219624862,-0.42802632,-1.4336432,1.6113691
1747570261069,4219641529,0.8417032,-1.6381863,0.8239002
1747570261085,4219658196,1.7899542,0.3935006,3.3676682
1747570261102,4219674863,0.95925254,0.59748274,1.6542683
1747570261119,4219691530,-0.71330094,-0.088292755,0.7847347
1747570261135,4219708197,-0.42393908,0.06685742,0.70209694
1747570261152,4219724864,0.7236452,0.7552657,0.93926334
1747570261169,4219741531,0.7554268,0.6940705,0.14187336
1747570261185,4219758198,0.42900795,0.055435237,0.6339855
1747570261202,4219774865,0.06466987,-2.0403156,2.460864
1747570261219,4219791532,1.4523665,-3.216234,2.3761168
1747570261235,4219808199,2.6491275,-3.4482105,1.5897207
1747570261252,4219824866,1.9737153,-3.6794238,1.6238546
1747570261269,4219841533,0.4082391,-4.953412,0.594924
1747570261285,4219858200,-0.19364145,-3.3973303,-2.662053
1747570261302,4219874867,-0.1722417,-2.620445,-1.6896315
1747570261319,4219891534,-3.17623,-3.2772136,1.0682716
1747570261335,4219908201,-7.9161425,-1.841574,-2.3620782
1747570261352,4219924868,-8.812968,0.7638361,-2.0511656
1747570261369,4219941535,-5.551626,3.3778362,1.06112
1747570261385,4219958202,-2.687608,3.801698,1.5973759
1747570261402,4219974869,-4.059146,3.3603942,-1.9328656
1747570261419,4219991536,-6.2365165,4.132472,-4.6192994
1747570261435,4220008203,-5.148995,4.195303,-3.0589914
1747570261452,4220024870,-3.3140106,3.0593033,-3.327766
1747570261469,4220041537,-1.1681186,1.5879719,-3.7722287
1747570261485,4220058204,0.82516634,0.29669723,-2.4320993
1747570261502,4220074871,2.4584866,0.89525086,-0.69450474
1747570261519,4220091538,3.9001496,0.9663502,1.6234074
1747570261535,4220108205,2.4726179,-1.1122677,-0.8544903
1747570261552,4220124872,0.25967556,-2.9135108,-2.3357863
1747570261569,4220141539,0.8525435,-1.2217699,1.6809072
1747570261585,4220158206,2.366148,0.56493616,3.6347952
1747570261602,4220174873,0.8796153,1.0661411,-0.27204132
1747570261619,4220191540,-1.0927944,1.4431243,-0.7632141
1747570261635,4220208207,-2.1215496,2.3381155,0.4539795
1747570261652,4220224874,0.9893947,1.5773218,4.708227
1747570261669,4220241541,2.0494251,-3.5727427,1.3555851
1747570261685,4220258208,2.59641,-2.2574575,0.49501038
1747570261702,4220274875,1.2439232,1.7051934,-0.379467
1747570261719,4220291542,0.13847387,2.2218204,-0.016618729
1747570261735,4220308209,-0.61317384,-1.2194239,1.2415504
1747570261752,4220324876,0.42527306,-4.332366,1.0268574
1747570261769,4220341543,1.7625436,-2.8423638,0.3237152
1747570261785,4220358210,1.7675596,0.5976122,0.9516916
1747570261802,4220374877,1.0564747,2.1333332,1.468277
1747570261819,4220391544,0.16164121,0.55674696,1.4123144
1747570261835,4220408211,-0.08491346,-1.5770502,0.9147053
1747570261852,4220424878,0.046521988,-1.4861096,0.9720402
1747570261869,4220441545,-0.2110235,0.2639718,0.6320753
1747570261885,4220458212,-1.2007816,0.5494203,1.4530277
1747570261902,4220474879,-1.413371,-0.20576133,1.3302135
1747570261919,4220491546,-1.1458204,0.23256701,0.030573845
1747570261935,4220508213,-1.5399568,1.438047,-0.6487999
1747570261952,4220524880,-2.1387558,0.4399466,0.3601551
1747570261969,4220541547,-2.1249917,-0.35512722,-0.4047451
1747570261985,4220558214,-2.4714088,0.6724497,-1.484108
1747570262002,4220574881,-2.8217568,0.44801047,-0.99093914
1747570262019,4220591548,-2.2937696,-1.0546263,-1.5095301
1747570262035,4220608215,-1.9200071,-1.2724535,-2.7364068
1747570262052,4220624882,-2.1869495,0.16671385,-2.4920378
1747570262069,4220641549,-1.9149926,0.27223676,-0.8821268
1747570262085,4220658216,-1.2158842,-0.22454067,-1.0541248
1747570262102,4220674883,-1.2665826,-0.6347913,-1.8732991
1747570262119,4220691550,-2.00327,-0.4058432,-1.8069801
1747570262135,4220708217,-2.1377137,-0.112340294,-0.66357803
1747570262152,4220724884,-1.4505675,-0.06268421,-0.6434145
1747570262169,4220741551,-0.8882277,-0.2200257,-0.95990276
1747570262185,4220758218,-1.1896688,-0.08998587,-1.2490396
1747570262202,4220774885,-1.4402394,-0.16864567,-0.79885197
1747570262219,4220791552,-1.1573704,-0.52599794,-0.5419636
1747570262235,4220808219,-0.828901,-0.5388397,-0.6571026
1747570262252,4220824886,-1.1201369,-0.32355088,-0.81642914
1747570262269,4220841553,-1.285425,0.045071833,-0.65474033
1747570262285,4220858220,-0.817131,-0.09047268,-0.17839146
1747570262302,4220874887,-0.38567916,-0.08507931,-0.2972231
1747570262319,4220891554,-0.63092,-0.33144265,-0.5083113
1747570262335,4220908221,-1.1042447,-0.24913715,-0.32281494
1747570262352,4220924888,-0.8749951,-0.1538842,0.018294334
1747570262369,4220941555,-0.34793413,-0.2571246,-0.22949696
1747570262385,4220958222,-0.27783036,-0.45303506,-0.72719
1747570262402,4220974889,-0.8494294,-0.35151616,-0.7767801
1747570262419,4220991556,-1.2640007,-0.14889719,-0.1417656
1747570262435,4221008223,-0.95405143,-0.0654665,0.21676826
1747570262452,4221024890,-0.39232647,-0.2956104,-0.39967346
1747570262469,4221041557,-0.45051542,-0.40789035,-1.0568972
1747570262485,4221058224,-1.117913,-0.2835309,-0.54345894
1747570262502,4221074891,-1.2730194,-0.06921526,0.36863995
1747570262519,4221091558,-0.57556623,-0.023160413,0.6275034
1747570262535,4221108225,-0.036644727,0.023526974,0.4286108
1747570262552,4221124892,-0.43154067,-0.22363767,0.37014866
1747570262569,4221141559,-1.1226975,-0.3774262,0.19407177
1747570262585,4221158226,-1.1912686,-0.33125067,0.00852108
1747570262602,4221174893,-0.9446548,-0.39329833,0.019535065
1747570262619,4221191560,-0.8342079,-0.17019618,-0.1863842
1747570262635,4221208227,-0.76481146,-0.025074577,-0.3743124
1747570262652,4221224894,-0.7531523,-0.24727507,-0.11226845
1747570262669,4221241561,-1.0457587,-0.19959976,-0.040966988
1747570262685,4221258228,-1.2151917,-0.14147162,-0.12436199
1747570262702,4221274895,-1.1587808,-0.17661636,-0.18989944
1747570262719,4221291562,-0.9750916,-0.15969196,-0.26421356
1747570262735,4221308229,-0.70010024,-0.19096276,-0.58349895
1747570262752,4221324896,-0.47215945,-0.36646447,-0.9626665
1747570262769,4221341563,-0.6214053,-0.12075555,-0.7795906
1747570262785,4221358230,-1.0398502,0.15478586,0.06146145
1747570262802,4221374897,-1.1050168,0.07642668,0.28337002
1747570262819,4221391564,-0.6124468,0.07337483,-0.523633
1747570262835,4221408231,-0.29404306,-0.122241914,-0.8975458
1747570262852,4221424898,-0.6630601,-0.097815976,-0.5213442
1747570262869,4221441565,-1.1021314,-0.16012289,-0.09558678
1747570262885,4221458232,-1.0299264,-0.08266225,-0.37841034
1747570262902,4221474899,-0.65696156,-0.21670297,-0.6130886
1747570262919,4221491566,-0.6675429,-0.23918256,-0.7165451
1747570262935,4221508233,-0.8617659,-0.17345276,-0.60676193
1747570262952,4221524900,-0.86881715,-0.01863338,-0.28829193
1747570262969,4221541567,-0.85351133,-0.00607687,0.057667732
1747570262985,4221558234,-0.822002,-0.085771754,0.0880661
1747570263002,4221574901,-0.68671715,-0.11683335,-0.26726913
1747570263019,4221591568,-0.65835196,-0.12025668,-0.4309063
1747570263035,4221608235,-0.76408124,-0.21403868,-0.16425705
1747570263052,4221624902,-0.84327793,-0.2360127,0.017813683
1747570263069,4221641569,-0.80242825,-0.41307965,-0.25121593
1747570263085,4221658236,-0.89291453,-0.44892108,-0.6541233
1747570263102,4221674903,-1.1259779,-0.4612476,-0.46496773
1747570263119,4221691570,-1.0725632,-0.24175608,0.032029152
1747570263135,4221708237,-0.7962874,-0.1393791,0.35227394
1747570263152,4221724904,-0.9089522,0.06664441,0.018047333
1747570263169,4221741571,-1.1004214,-0.13452038,0.055768013
1747570263185,4221758238,-1.0420493,-0.1256876,-0.16185665
1747570263202,4221774905,-0.7242989,-0.1432508,-0.5004177
1747570263219,4221791572,-0.7840902,-0.06537352,-0.5721512
1747570263235,4221808239,-0.9560418,-0.07037931,-0.06261253
1747570263252,4221824906,-0.8247765,-0.09801132,0.17097282
1747570263269,4221841573,-0.65877,-0.07451296,-0.2697296
1747570263285,4221858240,-0.80512106,-0.054108463,-0.71181965
1747570263302,4221874907,-0.8995503,-0.14810148,-0.46066666
1747570263319,4221891574,-0.7561501,-0.079887554,-0.0050678253
1747570263335,4221908241,-0.72072744,-0.0505707,0.017624855
1747570263352,4221924908,-1.0012093,-0.103105634,-0.3173275
1747570263369,4221941575,-1.0883452,-0.24795634,-0.3146286
1747570263385,4221958242,-0.843781,-0.16969372,-0.17191887
1747570263402,4221974909,-0.6028089,-0.034395516,-0.09662533
1747570263419,4221991576,-0.79518634,-0.05562567,-0.16998482
1747570263435,4222008243,-1.1007713,-0.26968,-0.22372723
1747570263452,4222024910,-1.003649,-0.2554458,-0.25242138
1747570263469,4222041577,-0.7424984,-0.23817675,-0.18039513
1747570263485,4222058244,-0.86988926,-0.21130155,-0.25185585
1747570263502,4222074911,-1.0079857,-0.19394308,-0.2763977
1747570263519,4222091578,-0.9148376,-0.27285746,-0.20879269
1747570263535,4222108245,-0.9313375,-0.33886933,-0.27196503
1747570263552,4222124912,-0.9949192,-0.25346324,-0.4041996
1747570263569,4222141579,-0.9085438,-0.10013917,-0.34565258
1747570263585,4222158246,-0.8327578,-0.09070111,-0.23970795
1747570263602,4222174913,-0.97243726,-0.13590482,-0.30571842
1747570263619,4222191580,-1.0385764,-0.24125586,-0.41484833
1747570263635,4222208247,-0.91561085,-0.13911134,-0.3018217
1747570263652,4222224914,-0.84879154,-0.043598883,-0.10291004
1747570263669,4222241581,-1.0182008,-0.15425076,-0.21506786
1747570263685,4222258248,-1.1087582,-0.20969673,-0.57258797
1747570263702,4222274915,-0.99060696,-0.20128727,-0.4876604
1747570263719,4222291582,-0.92676425,-0.13698348,-0.013541222
1747570263735,4222308249,-0.9539931,-0.24965727,0.2602291
1747570263752,4222324916,-1.0415534,-0.23831354,0.01723671
1747570263769,4222341583,-1.0228424,-0.27369744,-0.3137493
1747570263785,4222358250,-0.8322675,-0.2769902,-0.3900137
1747570263802,4222374917,-0.8251554,-0.1137292,-0.23287392
1747570263819,4222391584,-1.0303899,-0.15515375,0.05190468
1747570263835,4222408251,-1.2075123,-0.04909775,0.15946579
1747570263852,4222424918,-1.0319265,-0.034479555,0.15315151
1747570263869,4222441585,-0.7704221,-0.16171564,-0.13115215
1747570263885,4222458252,-0.74834216,-0.2677891,-0.4694109
1747570263902,4222474919,-0.9530876,-0.25127327,-0.36095715
1747570263919,4222491586,-1.0623808,-0.11936039,-0.017601013
1747570263935,4222508253,-0.82140136,-0.18428509,-0.05031109
1747570263952,4222524920,-0.65187365,-0.34089392,-0.38918972
1747570263969,4222541587,-0.9338974,-0.26104927,-0.407341
1747570263985,4222558254,-1.1253996,-0.23106188,0.047735214
1747570264002,4222574921,-0.8760881,-0.15166919,0.18828964
1747570264019,4222591588,-0.73602813,-0.18715097,-0.14142513
1747570264035,4222608255,-1.0344962,-0.26052535,-0.5354576
1747570264052,4222624922,-1.1842432,-0.32139957,-0.47807026
1747570264069,4222641589,-0.8925506,-0.11818471,-0.22075462
1747570264085,4222658256,-0.73560494,0.00052167923,-0.123267174
1747570264102,4222674923,-0.9347018,-0.11724238,-0.29735947
1747570264119,4222691590,-1.1173162,-0.26745293,-0.438509
1747570264135,4222708257,-0.96265334,-0.2551378,-0.30081558
1747570264152,4222724924,-0.71917444,-0.22471948,-0.09080696
1747570264169,4222741591,-0.80688643,-0.20722511,-0.22178936
1747570264185,4222758258,-1.0186846,-0.2443694,-0.49913597
1747570264202,4222774925,-0.9868849,-0.24888213,-0.48630905
1747570264219,4222791592,-0.8253101,-0.16215552,-0.22413826
1747570264235,4222808259,-0.8759144,-0.1330367,0.08333397
1747570264252,4222824926,-1.0404646,-0.17442593,0.047958374
1747570264269,4222841593,-1.0525458,-0.19138432,-0.17571831
