timestamp_ms,acceleration_m/s²_x,acceleration_m/s²_y,acceleration_m/s²_z
1747826854344,0.5945102,2.4322844,8.829292
1747826854364,0.5336077,2.3727286,8.900445
1747826854384,0.7397335,2.3106291,9.424925
1747826854404,0.82218385,2.2154596,9.743428
1747826854424,0.76936173,2.237606,9.723526
1747826854445,0.6235399,2.3195326,9.491589
1747826854465,0.5456535,2.5246856,9.317335
1747826854484,0.48475102,2.8236616,9.07582
1747826854504,0.5065233,3.1206923,8.822185
1747826854524,0.6218939,3.3019783,8.672696
1747826854544,0.7053917,3.4150295,8.621895
1747826854564,0.8602666,3.5599535,8.74976
1747826854584,0.9568577,3.5654151,8.957682
1747826854604,0.9931448,3.5748425,9.34412
1747826854624,1.1075428,3.4935143,9.645565
1747826854644,0.986037,3.5190275,9.436522
1747826854664,0.7744494,3.6198833,9.4868
1747826854675,0.7009774,3.5549407,9.647735
1747826854705,0.3198504,3.3576434,9.726818
1747826854725,0.07639,3.5315971,9.478121
1747826854745,0.03247136,3.5366848,9.512388
1747826854765,0.071975686,3.546187,9.871443
1747826854785,0.12674305,3.483788,10.231995
1747826854805,-0.010324995,3.3270426,10.406697
1747826854825,-0.024839843,3.2894087,10.643349
1747826854845,-0.0017956513,3.205836,10.486379
1747826854866,0.13160628,3.3539026,10.268432
1747826854885,0.023567922,3.3716345,9.987412
1747826854895,-0.06778584,3.3901148,9.929802
1747826854936,-0.013766659,3.6233997,10.150817
1747826854955,-0.27331308,3.7983263,9.844434
1747826854975,-0.081776954,3.7809682,9.490241
1747826854996,0.19767128,3.515586,9.506252
1747826855016,0.27308863,3.0294132,11.038991
1747826855036,0.11888708,2.077793,12.471023
1747826855056,-0.014140754,1.5289222,12.592978
1747826855076,-0.10931027,1.7744776,11.047221
1747826855096,-0.39175126,2.2881086,8.857649
1747826855106,-0.5977274,2.519598,8.046537
1747826855136,-0.79270524,2.2643912,8.351948
1747826855156,-0.06950667,1.6440684,9.283742
1747826855177,0.5336077,1.6701053,9.480366
1747826855196,0.029927522,2.638111,8.228647
1747826855217,-0.63401455,3.0434792,6.22672
1747826855236,-0.777517,2.966715,5.554548
1747826855257,-0.8423849,3.0529814,5.680543
1747826855276,-0.5749825,3.306243,6.607398
1747826855297,0.2685995,3.7312884,8.091953
1747826855307,0.5352537,4.0364,8.630573
1747826855337,1.5106665,4.037896,9.75697
1747826855357,1.1121067,3.4241574,9.412729
1747826855377,0.19303252,3.3274167,8.548721
1747826855397,-0.725892,4.0819645,7.95279
1747826855417,-0.9338883,4.185738,7.2174706
1747826855437,0.97750765,3.3361704,6.7592053
1747826855457,-0.3167828,3.7621887,7.481057
1747826855477,0.22887072,3.1453824,7.7456913
1747826855497,-0.15689503,3.2924762,7.785046
1747826855507,-0.18113633,3.321132,7.607576
1747826855537,-0.12794015,2.9921536,7.5820627
1747826855557,-0.1738789,2.9218986,8.204854
1747826855577,-0.15352818,2.9416509,9.266159
1747826855597,0.38419455,2.4249523,9.317036
1747826855617,-0.5068974,1.5285481,9.0081835
1747826855638,-0.69207394,2.0991163,9.634717
1747826855658,0.23306057,1.7706618,9.402329
1747826855678,0.3350386,2.0708349,9.505654
1747826855698,0.60820204,1.6407764,9.690606
1747826855728,0.1281646,1.253589,10.885088
1747826855747,-0.29418755,0.9136124,11.72463
1747826855768,-0.22572833,0.9374048,12.294899
1747826855788,-0.22722471,1.1048492,13.256395
1747826855808,-0.30556,-0.19931729,14.390799
1747826855828,-0.6224176,-1.3595325,15.852757
1747826855848,-1.1794436,-2.1695957,17.998186
1747826855869,-1.0608559,-2.4301896,18.28452
1747826855888,-0.49111062,-1.8791491,16.299501
1747826855908,0.5021838,-1.0971429,13.294329
1747826855959,3.339986,1.0238205,8.324116
1747826855979,3.463886,1.379958,7.8864255
1747826855999,3.1602714,1.3521254,7.563807
1747826856019,2.6559927,1.2243348,7.4976673
1747826856039,2.0495114,1.0807576,7.283835
1747826856058,1.2741642,0.9995044,6.860211
1747826856079,0.6975357,0.9752631,6.5836806
