timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1750682957187,259059501,-0.005220229,0.014543988,0.16710758
1750682957187,259059501,-0.005220229,0.014543988,0.16710758
1750682957187,259059501,-0.005220229,0.014543988,0.16710758
1750682957204,259076168,-0.022832016,0.049838472,0.21016788
1750682957204,259076168,-0.022832016,0.049838472,0.21016788
1750682957204,259076168,-0.022832016,0.049838472,0.21016788
1750682957220,259092835,-0.064078905,0.21866585,-0.011454582
1750682957220,259092835,-0.064078905,0.21866585,-0.011454582
1750682957220,259092835,-0.064078905,0.21866585,-0.011454582
1750682957237,259109502,0.16986428,0.23562601,0.042918205
1750682957237,259109502,0.16986428,0.23562601,0.042918205
1750682957237,259109502,0.16986428,0.23562601,0.042918205
1750682957254,259126169,0.26630917,0.29182836,-0.30139828
1750682957254,259126169,0.26630917,0.29182836,-0.30139828
1750682957254,259126169,0.26630917,0.29182836,-0.30139828
1750682957270,259142836,-0.39544773,0.58650607,-0.3773451
1750682957270,259142836,-0.39544773,0.58650607,-0.3773451
1750682957270,259142836,-0.39544773,0.58650607,-0.3773451
1750682957287,259159503,-0.683617,0.46420422,-0.04120159
1750682957287,259159503,-0.683617,0.46420422,-0.04120159
1750682957287,259159503,-0.683617,0.46420422,-0.04120159
1750682957304,259176170,0.05934709,-0.34556088,-0.16761494
1750682957304,259176170,0.05934709,-0.34556088,-0.16761494
1750682957304,259176170,0.05934709,-0.34556088,-0.16761494
1750682957320,259192837,-0.0606204,-0.1889127,0.045409203
1750682957320,259192837,-0.0606204,-0.1889127,0.045409203
1750682957320,259192837,-0.0606204,-0.1889127,0.045409203
1750682957337,259209504,-0.15540639,-0.15586318,0.21449947
1750682957337,259209504,-0.15540639,-0.15586318,0.21449947
1750682957337,259209504,-0.15540639,-0.15586318,0.21449947
1750682957354,259226171,0.25894064,-0.51356614,0.5857878
1750682957354,259226171,0.25894064,-0.51356614,0.5857878
1750682957354,259226171,0.25894064,-0.51356614,0.5857878
1750682957370,259242838,0.10383177,-0.59076935,0.8589382
1750682957370,259242838,0.10383177,-0.59076935,0.8589382
1750682957370,259242838,0.10383177,-0.59076935,0.8589382
1750682957387,259259505,-0.08107621,-0.56874883,0.90179634
1750682957387,259259505,-0.08107621,-0.56874883,0.90179634
1750682957387,259259505,-0.08107621,-0.56874883,0.90179634
1750682957404,259276172,-0.0018979463,-0.51221925,0.87189674
1750682957404,259276172,-0.0018979463,-0.51221925,0.87189674
1750682957404,259276172,-0.0018979463,-0.51221925,0.87189674
1750682957420,259292839,0.14869843,-0.45706835,0.7060127
1750682957420,259292839,0.14869843,-0.45706835,0.7060127
1750682957420,259292839,0.14869843,-0.45706835,0.7060127
1750682957437,259309506,0.1826958,-0.30500937,0.581357
1750682957437,259309506,0.1826958,-0.30500937,0.581357
1750682957437,259309506,0.1826958,-0.30500937,0.581357
1750682957454,259326173,0.09112903,-0.29940632,0.61299896
1750682957454,259326173,0.09112903,-0.29940632,0.61299896
1750682957454,259326173,0.09112903,-0.29940632,0.61299896
1750682957470,259342840,0.021593979,-0.34604856,0.5290756
1750682957470,259342840,0.021593979,-0.34604856,0.5290756
1750682957470,259342840,0.021593979,-0.34604856,0.5290756
1750682957487,259359507,0.1648144,-0.27909303,0.42384624
1750682957487,259359507,0.1648144,-0.27909303,0.42384624
1750682957487,259359507,0.1648144,-0.27909303,0.42384624
1750682957504,259376174,0.121897094,-0.06326355,0.2696495
1750682957504,259376174,0.121897094,-0.06326355,0.2696495
1750682957504,259376174,0.121897094,-0.06326355,0.2696495
1750682957520,259392841,0.2941025,0.013037064,0.27957535
1750682957520,259392841,0.2941025,0.013037064,0.27957535
1750682957520,259392841,0.2941025,0.013037064,0.27957535
1750682957537,259409508,0.40949193,-0.2607138,0.22265625
1750682957537,259409508,0.40949193,-0.2607138,0.22265625
1750682957537,259409508,0.40949193,-0.2607138,0.22265625
1750682957554,259426175,0.17948341,-0.329729,0.4134798
1750682957554,259426175,0.17948341,-0.329729,0.4134798
1750682957554,259426175,0.17948341,-0.329729,0.4134798
1750682957570,259442842,-0.17303823,-0.126507,0.85387135
1750682957570,259442842,-0.17303823,-0.126507,0.85387135
1750682957570,259442842,-0.17303823,-0.126507,0.85387135
1750682957587,259459509,-0.002686095,-0.29405096,1.3484383
1750682957587,259459509,-0.002686095,-0.29405096,1.3484383
1750682957587,259459509,-0.002686095,-0.29405096,1.3484383
1750682957604,259476176,0.41650456,-0.4813602,2.02063
1750682957604,259476176,0.41650456,-0.4813602,2.02063
1750682957604,259476176,0.41650456,-0.4813602,2.02063
1750682957620,259492843,0.4878415,-0.3692908,2.603222
1750682957620,259492843,0.4878415,-0.3692908,2.603222
1750682957620,259492843,0.4878415,-0.3692908,2.603222
1750682957637,259509510,0.59160036,-0.60153776,3.520381
1750682957637,259509510,0.59160036,-0.60153776,3.520381
1750682957637,259509510,0.59160036,-0.60153776,3.520381
1750682957654,259526177,0.84383225,-0.8948051,4.4014444
